TIME, NECK_x,NECK_y,NECK_z,SHOULDER_LEFT_x, SHOULDER_LEFT_y, SHOULDER_LEFT_z,ELBOW_LEFT_x, ELBOW_LEFT_y, ELBOW_LEFT_z, WRIST_LEFT_x, WRIST_LEFT_y, WRIST_LEFT_z, HAND_LEFT_x, HAND_LEFT_y, HAND_LEFT_z,SHOULDER_RIGHT_x, SHOULDER_RIGHT_y, SHOULDER_RIGHT_z,ELBOW_RIGHT_x, ELBOW_RIGHT_y, ELBOW_RIGHT_z, WRIST_RIGHTT_x, WRIST_RIGHT_y, WRIST_RIGHT_z, HAND_RIGHT_x, HAND_RIGHT_y, HAND_RIGHT_z
03:36:31:1730749829,-68.295235,-603.744873,1248.516602,87.928635,-556.324402,1295.803711,126.171738,-411.943146,1504.868408,181.093887,-272.374756,1659.816284,261.903351,-292.852264,1692.470459,-206.437714,-545.721497,1190.358521,-382.584625,-365.122467,1260.317749,-499.405029,-212.980743,1155.937134,-547.635681,-242.716904,1077.946777
03:36:31:1730749958,-24.281439,-607.335876,1242.076172,93.855064,-499.709076,1294.470337,43.173630,-268.078888,1228.826172,36.105465,-109.071373,1097.271851,49.066311,-32.516895,1060.925171,-106.103302,-555.807007,1121.523926,-156.401245,-352.890015,983.187073,-199.209656,-183.689682,868.013428,-244.863724,-183.703674,787.786560
03:36:31:1730750086,-10.536242,-610.606323,1247.339355,77.784492,-506.289734,1338.866577,40.029453,-283.681030,1256.893677,55.962486,-114.818604,1147.909790,139.199387,-111.731422,1139.661499,-56.837605,-555.610229,1112.212646,-11.908195,-352.316376,983.540771,67.336937,-198.202866,875.602478,59.600147,-196.807465,785.822876
03:36:31:1730750227,10.851545,-609.820862,1220.793945,115.491379,-509.529724,1297.893677,110.048981,-291.376007,1198.726440,137.892227,-132.249954,1078.822021,148.920486,-69.248703,1132.538330,-36.521694,-555.595276,1088.240845,85.629761,-391.727142,954.541260,190.565048,-256.666840,843.853027,246.678146,-259.704132,773.640381
03:36:32:1730750359,37.548195,-621.130615,1213.720337,137.457336,-512.511230,1295.505493,123.429253,-298.128479,1175.470825,146.107742,-142.020523,1042.127563,160.421844,-78.367752,1097.781006,-11.717977,-561.179016,1078.867188,167.803940,-415.980194,981.053284,308.575562,-286.644684,896.158813,378.421722,-288.914215,835.810608
03:36:32:1730750513,39.783585,-620.862732,1209.427246,73.612656,-501.393555,1327.187988,-37.156143,-320.982697,1194.514282,-107.046532,-164.615509,1073.535645,-170.377716,-115.653198,1107.755005,35.131748,-570.672180,1059.711670,230.939148,-422.755890,992.002563,391.197418,-296.586548,932.925964,463.965942,-282.632874,875.508972
03:36:32:1730750657,60.532814,-629.411316,1203.478149,66.157776,-516.925293,1338.862549,-83.378555,-341.708374,1223.770020,-173.254044,-177.771194,1115.339355,-218.529938,-138.428741,1182.073853,86.596519,-575.863770,1052.507446,276.817963,-404.438965,995.320129,434.240570,-260.554260,946.171448,521.362305,-267.674591,905.024109
03:36:32:1730750788,97.492905,-651.947266,1198.899780,75.228844,-569.042786,1354.289429,-89.292122,-373.401398,1296.240601,-200.229568,-190.747681,1243.951050,-233.113892,-169.519272,1326.480469,130.775574,-582.878845,1051.238037,304.060791,-388.026550,993.430481,456.172974,-230.086212,954.014221,549.737427,-259.763550,947.902222
03:36:32:1730750993,170.997864,-650.814087,1174.376831,92.727821,-597.358948,1319.070068,-86.433952,-414.755768,1350.348877,-224.615875,-250.868500,1379.269775,-240.888351,-266.809814,1466.137573,231.055328,-572.157654,1043.634644,381.883667,-361.264618,1002.003784,536.389404,-207.676926,1024.820312,606.222961,-261.031982,1065.148926
03:36:32:1730751117,174.886734,-645.575439,1166.090088,86.977463,-602.241821,1303.886230,-94.647903,-428.354279,1332.993896,-229.939163,-267.433228,1363.578735,-251.482758,-280.388000,1448.122803,248.755371,-564.154968,1048.561646,412.736176,-365.170013,1042.694946,570.443298,-232.842102,1105.164551,619.075073,-289.969879,1163.392944
