TIME, NECK_x,NECK_y,NECK_z,SHOULDER_LEFT_x, SHOULDER_LEFT_y, SHOULDER_LEFT_z,ELBOW_LEFT_x, ELBOW_LEFT_y, ELBOW_LEFT_z, WRIST_LEFT_x, WRIST_LEFT_y, WRIST_LEFT_z, HAND_LEFT_x, HAND_LEFT_y, HAND_LEFT_z,SHOULDER_RIGHT_x, SHOULDER_RIGHT_y, SHOULDER_RIGHT_z,ELBOW_RIGHT_x, ELBOW_RIGHT_y, ELBOW_RIGHT_z, WRIST_RIGHTT_x, WRIST_RIGHT_y, WRIST_RIGHT_z, HAND_RIGHT_x, HAND_RIGHT_y, HAND_RIGHT_z
15:20:42:1773000690,71.275154,-221.383835,660.380981,173.506622,-169.355743,545.442444,193.172134,2.009466,377.431702,51.593529,68.643097,249.529022,-22.303331,31.105585,236.481964,-20.425930,-160.165268,763.773010,-225.778610,-26.508213,751.082886,-367.200500,-18.692743,603.356812,-441.700592,4.155401,557.646851
15:20:42:1773000820,72.466599,-220.926636,660.406738,175.064148,-169.895126,544.538574,196.583267,1.867384,375.771362,54.551094,69.405823,247.559372,-20.459019,32.880104,235.891312,-20.030148,-160.431274,764.001587,-226.322357,-26.224136,753.408264,-368.634552,-18.606115,605.384277,-442.188385,3.818750,557.275452
15:20:42:1773000963,76.292839,-213.769058,659.399597,176.156494,-162.946838,542.754456,195.836609,5.012453,371.929779,51.182896,70.621628,247.541962,-22.431690,32.315807,236.179550,-19.198589,-154.846985,760.072083,-227.238953,-25.820717,752.519226,-368.606140,-18.569908,605.205566,-441.690369,3.676996,557.277649
15:20:42:1773001093,78.622475,-211.460358,654.124084,177.817169,-160.616699,539.572510,200.902115,4.979476,370.310120,52.866653,64.699631,250.336700,-21.804113,32.230740,234.746414,-17.610214,-155.409164,753.378540,-222.835922,-26.400015,755.807251,-360.712555,-19.458124,608.049377,-447.800720,-33.665421,594.563477
15:20:42:1773001219,80.985413,-210.143860,652.009277,181.200470,-158.746750,538.348328,206.181122,5.498722,367.481659,55.150150,61.396263,248.845932,-21.067009,32.251366,233.426865,-16.934402,-153.065872,749.901917,-224.874115,-27.749971,754.632751,-363.461517,-18.876513,607.176147,-450.269989,-34.799927,592.833191
15:20:43:1773001363,82.604485,-209.668015,651.845276,182.376022,-156.807983,537.615906,206.524551,7.679314,365.751099,55.186569,62.212376,245.749084,-21.408148,32.154053,232.626495,-16.683847,-153.139221,749.461670,-225.493835,-27.691826,754.150757,-364.602509,-18.641939,606.263733,-451.538971,-35.530495,591.932007
15:20:43:1773001491,82.832802,-209.418823,651.823669,182.550278,-156.505371,537.635742,206.583023,7.943585,365.814148,55.263340,62.354198,245.830444,-21.286917,32.252171,232.701385,-16.464905,-152.976288,749.411499,-225.315063,-27.732849,754.108276,-364.390045,-18.779903,606.264282,-451.293701,-35.714146,591.949463
15:20:43:1773001619,82.832802,-209.418823,651.823669,182.550278,-156.505371,537.635742,206.583023,7.943585,365.814148,55.263340,62.354198,245.830444,-21.286917,32.252171,232.701385,-16.464905,-152.976288,749.411499,-225.315063,-27.732849,754.108276,-364.390045,-18.779903,606.264282,-451.293701,-35.714146,591.949463
15:20:43:1773001762,83.138496,-209.350723,652.675293,182.828735,-156.285507,538.488708,207.152817,7.979319,366.507721,55.568859,61.731873,246.536530,-20.994545,31.695955,233.294601,-16.348057,-153.013046,750.128174,-225.000977,-27.405634,754.789124,-358.806305,-23.276447,601.933167,-446.093689,-38.877480,588.419434
15:20:43:1773001891,79.034698,-208.771164,652.429749,180.401886,-159.041260,539.101624,215.859360,2.222985,367.576294,58.389381,53.454628,255.732025,-19.044270,33.349003,233.767120,-17.153818,-151.361816,751.064148,-224.332413,-25.227503,755.131409,-331.825897,-25.225470,583.687195,-419.867035,-35.134079,595.081848
15:20:43:1773002020,79.883575,-210.798019,653.585632,181.987854,-160.257187,539.624451,220.891739,2.027824,367.526764,60.331493,50.307816,256.298004,-18.252041,33.726139,233.331894,-17.521330,-152.790070,752.278625,-225.398041,-24.563417,755.062195,-322.398163,-29.922192,575.964355,-409.987366,-34.824200,595.804077
15:20:43:1773002163,83.993263,-212.928894,652.922363,184.990326,-159.216888,539.511597,216.346909,6.022453,369.559296,63.808472,55.135147,248.755692,-14.833860,33.549492,231.690659,-16.962334,-152.430420,746.827393,-223.953629,-24.295837,756.360962,-363.565216,-24.488523,608.684998,-441.762756,-50.112514,572.959229
15:20:43:1773002291,86.006065,-213.768570,653.848694,185.546661,-158.157990,538.388000,228.598007,5.137652,366.734863,71.605698,51.481895,248.195419,-8.639977,34.199417,230.806168,-18.551558,-153.725784,745.855591,-227.573090,-26.445284,763.408569,-346.122864,-19.550312,596.720093,-424.634827,-32.510525,553.940796
15:20:44:1773002419,83.333511,-211.819443,652.146667,183.740082,-157.860306,538.049072,227.671768,2.948537,366.350342,73.451836,52.806129,247.718063,-6.276831,35.169888,230.804230,-20.574205,-153.002594,743.416443,-230.898773,-29.648252,745.583069,-333.505096,-19.125685,570.276917,-380.663330,-50.626747,500.667450
15:20:44:1773002564,81.412880,-214.912354,661.394104,185.209152,-162.085709,545.945007,227.128723,0.720426,369.823303,72.911621,48.285370,244.463120,-9.046801,32.909790,228.827286,-30.713942,-154.888977,745.884644,-242.765381,-31.814442,708.028076,-311.754517,-34.186298,512.940063,-389.213806,-62.144382,473.401215
15:20:44:1773002692,76.328659,-213.914352,657.731262,186.143341,-162.471542,547.132751,226.520416,1.770005,371.302246,73.612419,48.800724,243.486542,-8.538008,32.889771,228.474335,-34.529293,-153.845718,744.282227,-242.929688,-28.056263,693.866577,-308.864014,-36.773003,497.462524,-383.637970,-68.103340,454.965729
15:20:44:1773002819,76.294678,-213.893265,657.748474,186.094437,-162.464813,547.133118,226.453003,1.764521,371.293365,73.529915,48.802887,243.504822,-8.622781,32.898418,228.507385,-34.545734,-153.811676,744.308105,-242.929840,-27.987942,693.934143,-308.886292,-36.692295,497.541138,-383.668091,-68.010674,455.053192
15:20:44:1773002962,76.294678,-213.893265,657.748474,186.094437,-162.464813,547.133118,226.453003,1.764521,371.293365,73.529915,48.802887,243.504822,-8.622781,32.898418,228.507385,-34.545734,-153.811676,744.308105,-242.929840,-27.987942,693.934143,-308.886292,-36.692295,497.541138,-383.668091,-68.010674,455.053192
15:20:44:1773003089,76.294678,-213.893265,657.748474,186.094437,-162.464813,547.133118,226.453003,1.764521,371.293365,73.529915,48.802887,243.504822,-8.622781,32.898418,228.507385,-34.545734,-153.811676,744.308105,-242.929840,-27.987942,693.934143,-308.886292,-36.692295,497.541138,-383.668091,-68.010674,455.053192
15:20:44:1773003220,71.651649,-208.481781,659.375427,177.740341,-161.313797,546.012634,218.610947,-1.400709,369.976349,70.077568,50.399792,242.402832,-10.972254,32.043373,229.577835,-35.403992,-149.688126,747.458862,-238.231522,-20.520269,696.153625,-298.041107,-32.401375,500.329193,-369.334808,-66.397987,456.074646
15:20:45:1773003363,70.452881,-208.444717,659.548584,175.627563,-161.620361,545.198669,214.510147,-1.436904,368.641022,64.802437,52.231575,242.916977,-15.740209,31.714834,229.649185,-36.706047,-148.684174,747.416382,-237.234955,-16.845778,692.840942,-293.209961,-29.561152,495.733215,-362.021393,-66.570793,449.819702
15:20:45:1773003490,70.434204,-208.438217,659.530762,175.601013,-161.616501,545.174805,214.464188,-1.432687,368.615570,64.739540,52.236168,242.914261,-15.804418,31.719580,229.657944,-36.719620,-148.673721,747.400696,-237.234741,-16.816839,692.827515,-293.201569,-29.529196,495.718781,-362.013336,-66.533592,449.802795
15:20:45:1773003620,70.425827,-208.436646,659.521545,175.587585,-161.615295,545.161377,214.437912,-1.430318,368.600830,64.702644,52.238068,242.912460,-15.842147,31.720997,229.662781,-36.726192,-148.670486,747.392456,-237.235611,-16.806305,692.817688,-293.196625,-29.518948,495.707642,-362.007935,-66.521675,449.789978
15:20:45:1773003762,70.719719,-209.413223,655.267761,175.550613,-161.197006,540.789307,214.814590,0.341594,364.937134,62.779308,54.614777,241.681671,-17.599016,32.367088,229.238892,-35.503857,-150.321915,745.302002,-235.868301,-13.793245,700.456238,-292.245300,-23.105825,502.875519,-358.213501,-63.677929,455.489410
15:20:45:1773003890,72.606155,-207.659271,647.420471,179.009521,-158.359650,534.043213,214.094818,3.888443,356.816895,58.022263,62.538349,239.605576,-20.822321,33.021080,231.132141,-30.101006,-147.242188,741.965698,-238.604279,-15.540049,722.023254,-332.219971,-20.497393,538.157166,-359.085907,-64.571220,463.084167
15:20:45:1773004050,80.393982,-211.649033,641.546204,184.589630,-157.351608,528.748657,232.871277,4.185364,355.341614,65.037888,54.193813,252.689392,-14.882967,36.551750,232.590378,-25.109955,-149.233459,731.258484,-232.639587,-17.113729,745.590576,-316.353546,-21.396406,557.894409,-356.020508,-61.020092,486.545380
15:20:45:1773004172,82.381325,-213.211090,639.410583,183.539764,-156.685806,525.582336,235.060928,6.977349,356.313354,67.053078,56.143135,254.931030,-12.258627,38.290173,233.847549,-21.794453,-152.394867,730.888489,-225.439301,-17.600029,756.772888,-311.086670,-20.129662,570.700195,-354.383850,-57.586105,500.701721
15:20:45:1773004298,82.148003,-212.109406,641.847778,184.840927,-156.245682,530.231567,230.311844,8.709386,361.963501,69.132133,58.129906,251.742371,-9.971603,38.409279,233.126160,-20.966202,-154.515594,735.356750,-225.166458,-20.330727,744.757446,-311.631012,-21.690071,560.026184,-355.303284,-59.352123,490.879059
15:20:46:1773004429,83.806717,-212.473221,643.100952,188.528961,-156.065643,532.528015,240.065552,9.181052,364.806427,78.131081,53.408260,251.916321,-2.320811,39.271019,232.388260,-21.763943,-154.123627,734.665955,-226.626541,-19.602819,750.394775,-314.580963,-22.849352,565.410706,-355.508423,-59.330902,493.496887
15:20:46:1773004571,82.289101,-212.676498,641.220154,184.243576,-155.046844,531.018982,236.067764,9.168699,366.145050,79.909279,57.610790,250.796402,0.510819,40.483498,233.371933,-22.047379,-154.487000,731.833374,-226.942780,-24.745092,745.679138,-318.213104,-18.778484,564.870972,-376.861938,-22.747158,497.453186
15:20:46:1773004699,80.099678,-214.078583,643.659363,183.748901,-157.044846,533.334045,231.717148,10.413900,368.586487,77.603683,59.780815,248.975815,-1.999035,40.881966,232.060059,-27.164803,-153.984039,730.993530,-231.570724,-20.851881,717.770142,-307.782349,-23.127977,528.791077,-380.204681,-30.768938,475.983826
15:20:46:1773004830,78.547798,-214.436081,642.875122,184.648956,-158.799454,533.123596,230.117569,10.964438,368.374176,78.379883,63.010021,245.308334,-1.443043,40.400867,232.535995,-27.526199,-154.180725,732.428589,-234.436920,-25.786995,701.622437,-304.256195,-35.178898,509.380829,-384.792023,-34.453487,468.367645
15:20:46:1773004973,77.106880,-212.117386,643.349121,183.493195,-158.173309,533.317322,228.384567,10.892883,367.678528,76.508018,64.217957,245.318588,-3.003441,40.532848,232.528320,-28.486855,-152.792282,733.743347,-233.967728,-22.421642,701.608826,-301.058258,-33.415779,508.472687,-381.251526,-35.730865,466.842804
15:20:46:1773005099,77.904518,-213.235428,647.506104,185.931595,-158.659012,536.162048,228.554626,12.295455,366.746033,74.184120,67.579376,243.460312,-5.744621,39.884773,233.531906,-29.894270,-155.275208,739.520203,-234.176193,-17.046824,705.057861,-297.100525,-23.816460,507.186951,-378.532776,-37.296753,467.224243
15:20:46:1773005231,78.256851,-212.761444,647.974976,186.027283,-158.000595,536.517273,227.813156,12.929156,366.976593,73.169960,67.745399,243.929245,-6.607652,39.733658,233.901001,-29.616602,-154.751495,739.816589,-233.533920,-16.222387,704.959412,-296.225494,-23.209677,507.089447,-377.579071,-37.036217,467.149658
15:20:47:1773005373,78.251747,-212.752975,648.040344,185.980499,-158.002792,536.535400,227.673004,12.904182,366.947845,72.969345,67.679893,243.957581,-6.808855,39.655663,233.966995,-29.609575,-154.717468,739.882507,-233.507248,-16.163126,705.006042,-296.212738,-23.195282,507.141541,-377.571228,-37.020088,467.210693
15:20:47:1773005501,78.251747,-212.752975,648.040344,185.980499,-158.002792,536.535400,227.673004,12.904182,366.947845,72.969345,67.679893,243.957581,-6.808855,39.655663,233.966995,-29.609575,-154.717468,739.882507,-233.507248,-16.163126,705.006042,-296.212738,-23.195282,507.141541,-377.571228,-37.020088,467.210693
15:20:47:1773005631,78.251747,-212.752975,648.040344,185.980499,-158.002792,536.535400,227.673004,12.904182,366.947845,72.969345,67.679893,243.957581,-6.808855,39.655663,233.966995,-29.609575,-154.717468,739.882507,-233.507248,-16.163126,705.006042,-296.212738,-23.195282,507.141541,-377.571228,-37.020088,467.210693
15:20:47:1773005773,78.251747,-212.752975,648.040344,185.980499,-158.002792,536.535400,227.673004,12.904182,366.947845,72.969345,67.679893,243.957581,-6.808855,39.655663,233.966995,-29.609575,-154.717468,739.882507,-233.507248,-16.163126,705.006042,-296.212738,-23.195282,507.141541,-377.571228,-37.020088,467.210693
15:20:47:1773005927,78.251747,-212.752975,648.040344,185.980499,-158.002792,536.535400,227.673004,12.904182,366.947845,72.969345,67.679893,243.957581,-6.808855,39.655663,233.966995,-29.609575,-154.717468,739.882507,-233.507248,-16.163126,705.006042,-296.212738,-23.195282,507.141541,-377.571228,-37.020088,467.210693
15:20:47:1773006052,78.251747,-212.752975,648.040344,185.980499,-158.002792,536.535400,227.673004,12.904182,366.947845,72.969345,67.679893,243.957581,-6.808855,39.655663,233.966995,-29.609575,-154.717468,739.882507,-233.507248,-16.163126,705.006042,-296.212738,-23.195282,507.141541,-377.571228,-37.020088,467.210693
15:20:47:1773006193,78.251747,-212.752975,648.040344,185.980499,-158.002792,536.535400,227.673004,12.904182,366.947845,72.969345,67.679893,243.957581,-6.808855,39.655663,233.966995,-29.609575,-154.717468,739.882507,-233.507248,-16.163126,705.006042,-296.212738,-23.195282,507.141541,-377.571228,-37.020088,467.210693
15:20:47:1773006318,78.251747,-212.752975,648.040344,185.980499,-158.002792,536.535400,227.673004,12.904182,366.947845,72.969345,67.679893,243.957581,-6.808855,39.655663,233.966995,-29.609575,-154.717468,739.882507,-233.507248,-16.163126,705.006042,-296.212738,-23.195282,507.141541,-377.571228,-37.020088,467.210693
15:20:48:1773006450,81.911797,-207.339294,644.235474,184.202728,-150.788147,531.380249,218.681229,17.275721,361.073914,64.084976,72.964760,242.056824,-12.086079,37.372776,236.876282,-25.610022,-151.350693,735.361938,-229.406082,-16.751661,703.411377,-294.212952,-18.875017,508.447998,-374.965424,-36.187057,470.957855
15:20:48:1773006590,79.009682,-206.658707,643.794678,182.354568,-150.651581,531.777283,216.441620,18.105625,362.516541,60.528503,74.182899,245.862091,-14.223929,36.328930,238.325790,-27.302023,-150.299316,735.566406,-229.760895,-14.414981,702.972351,-292.832062,-15.878817,507.708801,-373.993286,-35.382828,472.527191
15:20:48:1773006785,79.007370,-206.642670,643.826660,182.360489,-150.647812,531.815063,216.456238,18.095776,362.548401,60.544178,74.154388,245.889572,-14.205069,36.296936,238.355331,-27.297043,-150.277161,735.599304,-229.743240,-14.370277,703.052002,-292.843414,-15.809225,507.801239,-374.009766,-35.303036,472.629791
15:20:48:1773006929,78.239395,-206.931686,645.205811,182.544067,-151.739426,533.365845,217.055740,17.090961,364.004364,60.767502,72.733673,247.378204,-14.436458,35.963753,238.397125,-27.532339,-149.561676,737.133728,-229.986664,-13.656378,703.224609,-293.274963,-16.647009,507.885986,-374.494995,-35.306820,472.209686
15:20:48:1773007052,78.239395,-206.931686,645.205811,182.544067,-151.739426,533.365845,217.055740,17.090961,364.004364,60.767502,72.733673,247.378204,-14.436458,35.963753,238.397125,-27.532339,-149.561676,737.133728,-229.986664,-13.656378,703.224609,-293.274963,-16.647009,507.885986,-374.494995,-35.306820,472.209686
15:20:48:1773007161,78.239395,-206.931686,645.205811,182.544067,-151.739426,533.365845,217.055740,17.090961,364.004364,60.767502,72.733673,247.378204,-14.436458,35.963753,238.397125,-27.532339,-149.561676,737.133728,-229.986664,-13.656378,703.224609,-293.274963,-16.647009,507.885986,-374.494995,-35.306820,472.209686
15:20:48:1773007303,78.239395,-206.931686,645.205811,182.544067,-151.739426,533.365845,217.055740,17.090961,364.004364,60.767502,72.733673,247.378204,-14.436458,35.963753,238.397125,-27.532339,-149.561676,737.133728,-229.986664,-13.656378,703.224609,-293.274963,-16.647009,507.885986,-374.494995,-35.306820,472.209686
15:20:49:1773007429,78.239395,-206.931686,645.205811,182.544067,-151.739426,533.365845,217.055740,17.090961,364.004364,60.767502,72.733673,247.378204,-14.436458,35.963753,238.397125,-27.532339,-149.561676,737.133728,-229.986664,-13.656378,703.224609,-293.274963,-16.647009,507.885986,-374.494995,-35.306820,472.209686
15:20:49:1773007577,78.239395,-206.931686,645.205811,182.544067,-151.739426,533.365845,217.055740,17.090961,364.004364,60.767502,72.733673,247.378204,-14.436458,35.963753,238.397125,-27.532339,-149.561676,737.133728,-229.986664,-13.656378,703.224609,-293.274963,-16.647009,507.885986,-374.494995,-35.306820,472.209686
15:20:49:1773007702,78.239395,-206.931686,645.205811,182.544067,-151.739426,533.365845,217.055740,17.090961,364.004364,60.767502,72.733673,247.378204,-14.436458,35.963753,238.397125,-27.532339,-149.561676,737.133728,-229.986664,-13.656378,703.224609,-293.274963,-16.647009,507.885986,-374.494995,-35.306820,472.209686
15:20:49:1773007830,76.866394,-207.049133,645.786377,181.657135,-152.437958,534.000183,217.016800,16.245544,364.516022,60.861408,72.179428,247.696640,-14.443226,35.569939,238.558746,-28.504402,-148.991074,737.889099,-230.020523,-11.554003,703.781128,-293.413055,-14.785768,508.385406,-374.365723,-34.369343,472.496124
15:20:49:1773007977,76.863159,-207.047913,645.786255,181.653595,-152.437607,533.999573,217.012680,16.245678,364.515350,60.856297,72.180084,247.697830,-14.448504,35.570892,238.560776,-28.506752,-148.988571,737.889099,-230.019760,-11.547476,703.780884,-293.412811,-14.778151,508.385529,-374.365936,-34.360020,472.496521
15:20:49:1773008103,76.855049,-207.046539,645.786865,181.645370,-152.438721,533.999146,217.005310,16.243563,364.514404,60.848103,72.180374,247.699387,-14.457419,35.572475,238.563614,-28.512985,-148.984436,737.890076,-230.021393,-11.536777,703.781921,-293.415558,-14.765929,508.387024,-374.369446,-34.345173,472.498505
15:20:49:1773008230,76.855049,-207.046539,645.786865,181.645370,-152.438721,533.999146,217.005310,16.243563,364.514404,60.848103,72.180374,247.699387,-14.457419,35.572475,238.563614,-28.512985,-148.984436,737.890076,-230.021393,-11.536777,703.781921,-293.415558,-14.765929,508.387024,-374.369446,-34.345173,472.498505
15:20:50:1773008377,75.700348,-206.576691,645.829590,180.853668,-153.941437,534.088013,218.011017,13.721257,364.932159,60.991226,72.192566,251.541611,-13.935271,36.369064,238.976669,-27.758078,-147.012817,738.308228,-228.868347,-10.338902,703.675964,-291.133240,-13.292645,508.512604,-372.495148,-33.607849,474.648254
15:20:50:1773008505,75.583862,-206.658966,646.068054,180.973862,-154.175430,534.429382,218.493774,13.500571,365.296356,61.570091,71.938248,251.681747,-13.439663,36.259739,239.085922,-27.891710,-146.900803,738.478271,-228.724487,-9.760916,703.721252,-290.929077,-12.813037,508.496094,-372.302429,-33.242592,474.678619
15:20:50:1773008632,75.555008,-207.875015,646.700256,181.286240,-154.478745,535.016479,218.459137,14.608666,366.062561,60.214058,73.808281,253.474289,-14.029000,36.305153,239.807877,-28.853420,-147.377792,738.564880,-229.340515,-8.409127,703.272339,-290.339966,-11.172213,506.946320,-372.019470,-33.517147,474.288727
15:20:50:1773008777,75.542336,-207.833969,646.657227,181.270920,-154.429886,534.983398,218.443024,14.677450,366.062805,60.204105,73.892487,253.488449,-14.035180,36.391483,239.816132,-28.859440,-147.346375,738.525391,-229.338242,-8.376360,703.259338,-290.338806,-11.113822,506.941803,-372.015167,-33.455605,474.284180
15:20:50:1773008931,75.587105,-206.359436,645.830627,181.622650,-153.873001,534.573669,220.144653,14.454648,365.872864,61.853603,72.393105,253.443146,-13.140514,36.950474,239.447189,-28.776438,-146.525787,737.507385,-229.427780,-8.324727,703.690735,-290.219452,-11.568769,507.748962,-371.716675,-33.238136,474.699768
15:20:50:1773009058,75.528191,-206.099213,645.220886,181.480469,-153.530823,533.988708,219.977524,14.892086,365.435272,61.652184,72.998276,253.201782,-13.293653,37.468288,239.253510,-28.912294,-146.194748,736.774719,-228.923752,-7.164091,702.868164,-289.509155,-9.969185,506.891846,-370.901764,-32.119019,473.945099
15:20:50:1773009202,75.511131,-206.105026,645.202881,181.440704,-153.532745,533.949280,219.897507,14.898032,365.390625,61.544342,73.011688,253.196091,-13.405636,37.482059,239.263428,-28.924339,-146.198273,736.764160,-228.931152,-7.146418,702.896790,-289.537506,-9.920784,506.924042,-370.935730,-32.061520,473.982208
15:20:51:1773009390,74.246971,-206.479385,644.975342,178.381622,-153.607361,533.196838,218.172226,13.479769,365.270966,61.251789,71.952209,253.005981,-13.592761,37.177158,239.040237,-30.361794,-145.826569,734.796387,-229.830261,-7.112190,705.215088,-292.611633,-9.698459,510.962952,-371.619415,-32.005344,473.781342
