TIME, NECK_x,NECK_y,NECK_z,SHOULDER_LEFT_x, SHOULDER_LEFT_y, SHOULDER_LEFT_z,ELBOW_LEFT_x, ELBOW_LEFT_y, ELBOW_LEFT_z, WRIST_LEFT_x, WRIST_LEFT_y, WRIST_LEFT_z, HAND_LEFT_x, HAND_LEFT_y, HAND_LEFT_z,SHOULDER_RIGHT_x, SHOULDER_RIGHT_y, SHOULDER_RIGHT_z,ELBOW_RIGHT_x, ELBOW_RIGHT_y, ELBOW_RIGHT_z, WRIST_RIGHTT_x, WRIST_RIGHT_y, WRIST_RIGHT_z, HAND_RIGHT_x, HAND_RIGHT_y, HAND_RIGHT_z
03:30:01:1730359925,31.671762,-238.910202,846.767822,182.964020,-204.503296,809.643616,319.637604,-20.117580,872.767944,332.075806,-111.958580,695.777039,298.276276,-187.337875,688.322815,-95.913620,-167.759262,868.828064,-303.092407,-60.157524,803.059387,-326.500763,-68.278557,602.265259,-405.792969,-28.405943,592.309998
03:30:01:1730360053,29.988457,-236.465393,846.096680,181.089630,-200.696762,806.628906,315.101532,-10.926962,861.290283,331.453125,-109.904533,687.910156,297.210510,-184.939224,677.264282,-98.387344,-167.921692,871.915710,-303.049835,-53.480530,807.481628,-275.526550,-69.069344,607.116089,-352.809937,-31.475771,581.976196
03:30:01:1730360180,27.850092,-234.211868,843.148865,176.556976,-195.954865,800.490417,309.275208,-6.645620,852.925964,311.602417,-98.657448,676.520081,263.319672,-164.041077,661.761658,-100.469254,-169.686707,872.657288,-301.210815,-51.696159,808.397400,-248.326355,-68.609406,614.705750,-324.418335,-38.921841,579.492432
03:30:01:1730360325,25.375731,-229.747299,830.998291,173.513596,-188.268097,791.057739,308.602051,-8.200079,862.736572,287.820435,-59.504246,672.338013,241.112350,-126.714157,681.160645,-102.841515,-171.241241,867.995789,-302.266083,-50.736038,807.569580,-234.322586,-68.496925,619.459167,-308.826233,-44.058071,578.127441
03:30:02:1730360452,22.306822,-233.114426,825.514404,172.675323,-194.410126,785.012878,302.671967,-4.268929,847.705566,294.920868,-70.049805,658.618408,256.076569,-143.143692,650.411133,-106.337875,-173.657974,864.879150,-306.215698,-47.697990,807.063721,-234.493362,-67.047073,618.263855,-309.515472,-44.060120,575.082642
03:30:02:1730360580,21.394592,-234.136887,823.597473,169.746902,-196.049149,779.283875,303.321106,-10.754928,843.932922,299.702820,-52.121857,649.061890,259.974731,-123.300797,634.991394,-106.478210,-174.431900,861.494263,-314.483246,-51.832146,846.958374,-264.115021,-81.800064,653.889893,-322.553131,-58.288479,590.920288
03:30:02:1730360726,19.153013,-235.448959,822.284241,167.977951,-199.776062,776.200745,306.505402,-11.948720,826.072083,288.740356,-11.286079,626.557495,251.425385,-84.498123,613.780334,-109.208015,-176.039871,861.538818,-305.426605,-44.262096,804.402954,-257.648987,-62.450073,608.110168,-337.737915,-43.507633,572.833130
03:30:02:1730360852,20.537420,-234.006287,818.066528,167.995697,-194.496170,770.622253,299.694702,-4.264206,828.227356,282.920044,15.374418,629.780579,241.176346,-51.966324,604.768250,-107.859123,-175.741776,858.414673,-304.517334,-44.215279,803.196899,-258.476105,-58.939674,606.392639,-339.078308,-40.481049,572.255920
03:30:02:1730360980,21.887749,-234.075943,814.761719,169.290939,-192.541336,767.879028,298.968079,-2.704576,832.152527,295.817200,44.000870,637.341614,255.232269,12.760628,571.796875,-106.916588,-176.392197,855.435425,-303.500000,-44.018551,800.717834,-261.497986,-53.769470,602.460083,-343.337769,-36.205105,570.595398
03:30:02:1730361125,25.388338,-237.573318,810.590210,170.989090,-188.855087,764.561035,301.144836,3.161684,821.575806,271.735016,96.509552,646.596680,267.881165,57.888470,572.962158,-103.497993,-178.174927,853.108398,-298.511200,-41.636288,802.430542,-281.442719,-33.162067,600.298401,-363.770233,-41.415081,565.853455
03:30:02:1730361252,26.113600,-237.805130,808.124695,170.496521,-187.110855,759.748840,299.454163,4.315615,822.973450,263.555939,107.704849,654.550537,248.825912,110.504669,572.519104,-102.770477,-178.237061,851.762146,-297.690338,-41.297825,799.676453,-287.172485,-28.774698,596.933472,-369.620148,-42.078171,563.958862
03:30:03:1730361381,26.137375,-236.139740,801.048096,171.219635,-187.792175,756.576843,302.770386,-2.444818,826.561340,247.340958,114.539169,674.629333,225.954254,130.294388,596.133484,-101.197281,-177.851974,848.542908,-295.432129,-41.368141,799.939270,-283.348358,-28.632015,598.574280,-365.224579,-39.769176,564.905334
03:30:03:1730361525,27.138573,-235.376450,799.408936,173.243484,-185.729538,758.051086,304.324677,0.286818,828.861816,250.306152,116.236671,675.080505,216.439880,118.871193,599.300110,-101.307930,-178.786041,846.448669,-295.355988,-40.553509,799.490051,-280.170135,-24.230001,598.160889,-362.428589,-36.904350,565.476746
03:30:03:1730361652,28.778687,-235.125839,799.984253,173.815079,-185.545288,755.510437,303.687042,2.160728,823.840088,256.451019,126.379463,674.411499,208.097458,119.198929,607.304504,-100.051201,-178.876358,845.733765,-294.514771,-41.428192,798.516357,-285.700348,-21.873617,597.147949,-366.994568,-39.300583,564.303406
03:30:03:1730361781,27.243950,-234.353317,794.380554,173.587204,-184.714462,752.244812,307.915894,0.870809,819.316284,254.332367,112.860504,662.060608,203.788483,110.328529,596.045166,-100.416649,-178.961868,845.193115,-294.940063,-40.114372,799.990967,-281.959686,-19.919838,598.524719,-363.379211,-36.582287,565.136536
03:30:03:1730361925,27.135256,-234.282852,795.598389,171.741364,-188.381927,752.764954,311.022705,-11.100456,822.120972,250.274277,98.015198,668.507263,206.864761,111.231369,599.975586,-100.535645,-179.544052,841.357300,-292.417938,-40.696682,800.540466,-274.897919,-22.078993,601.696838,-355.337402,-33.190117,566.510925
03:30:03:1730362053,27.781908,-233.683853,791.972839,171.734787,-185.649368,750.342346,313.466095,-14.865666,827.585205,263.955902,111.952766,684.876221,217.921906,115.534393,617.251770,-98.835732,-179.242249,839.677734,-290.704834,-41.896374,799.021973,-276.276459,-17.969303,601.258423,-356.053284,-33.739338,567.195435
03:30:03:1730362180,27.038128,-233.499649,790.412109,171.230148,-186.908035,748.138733,313.090393,-16.343117,826.157349,266.018890,119.331299,690.751465,219.751450,117.904083,623.132629,-99.225952,-179.687836,839.703552,-291.059265,-41.821228,799.594360,-280.467133,-14.134182,601.928406,-358.633484,-35.048565,566.750061
03:30:03:1730362324,27.038128,-233.499649,790.412109,171.230148,-186.908035,748.138733,313.090393,-16.343117,826.157349,266.018890,119.331299,690.751465,219.751450,117.904083,623.132629,-99.225952,-179.687836,839.703552,-291.059265,-41.821228,799.594360,-280.467133,-14.134182,601.928406,-358.633484,-35.048565,566.750061
03:30:04:1730362789,26.694641,-234.946793,785.082947,171.265060,-190.488754,743.475647,312.008057,-16.012102,814.275513,257.005737,127.099159,690.083984,212.217316,123.471268,621.593445,-99.060440,-180.610352,836.121460,-290.567139,-42.538643,795.680115,-282.540527,-14.480509,598.019348,-361.651093,-36.460964,565.807434
03:30:04:1730362916,28.240005,-234.255371,784.604065,173.109619,-189.818604,742.872864,310.038361,-11.429697,814.016663,259.634491,127.810982,682.632080,214.703537,122.941437,613.983887,-98.836411,-180.810944,834.605469,-291.701080,-43.166309,794.410461,-286.427460,-17.986633,595.596313,-366.106934,-39.061680,563.372559
03:30:04:1730363044,29.167101,-231.585922,783.843994,177.799850,-191.190506,742.436890,317.956146,-10.628923,813.064331,298.944031,134.880005,676.009949,240.541901,100.825447,627.235474,-100.028664,-178.415009,832.500977,-295.287567,-38.275272,791.813904,-300.816284,-7.142832,590.951660,-376.421570,-45.966286,562.084839
03:30:04:1730363189,32.768539,-234.124817,783.105713,182.960159,-191.280685,747.295959,314.624603,-0.244305,806.605347,325.788208,152.372299,676.291321,270.086761,123.154297,621.455994,-97.687050,-181.192444,829.087219,-300.446442,-45.870556,818.358459,-418.116852,35.237743,673.435791,-401.240204,-27.494852,611.367432
03:30:04:1730363316,42.750992,-241.073517,796.187927,195.969818,-204.068878,773.731445,317.734924,-1.349837,803.617676,299.750092,34.596977,607.640564,251.259323,-30.550867,590.235657,-89.956451,-186.353348,831.781311,-287.556488,-49.780399,795.905090,-327.242950,-8.408647,601.596802,-396.956818,-62.671623,587.698914
03:30:05:1730363460,64.304398,-241.961823,819.395752,213.215820,-190.812363,776.140320,316.857727,23.410828,827.777710,281.685242,-58.057316,643.661377,334.368774,-124.106750,651.544312,-72.562225,-180.535858,845.004089,-281.007507,-47.355011,825.559753,-411.669312,-22.556385,666.972961,-441.273376,-81.413033,603.672852
03:30:05:1730363589,80.513596,-240.181564,829.288574,230.754410,-189.858307,792.142273,316.749939,36.769806,818.537231,276.209839,-77.862534,653.927368,326.835785,-145.731842,646.890259,-59.062954,-190.790604,862.764954,-262.237793,-47.815384,861.698608,-280.552246,-103.592857,662.950195,-299.965759,-187.996216,633.487122
03:30:05:1730363716,96.336349,-242.165314,850.428467,243.324890,-178.664444,808.675415,318.013489,53.720863,830.062744,267.740112,-91.652992,693.561279,295.134857,-170.397583,675.155273,-42.757885,-194.026093,890.701477,-222.275665,-20.608917,885.063171,-192.550201,-168.765198,741.754761,-207.784271,-258.454865,754.988708
03:30:05:1730363861,110.937981,-240.025040,871.025330,255.544357,-172.483124,823.175049,320.786346,65.056862,826.729370,260.134186,-94.411629,709.910645,276.711426,-178.628754,708.413086,-27.211615,-192.171921,918.344055,-211.321411,-23.768261,890.841125,-142.702469,-200.218628,801.390076,-141.986786,-288.701508,828.110962
03:30:05:1730363988,114.884590,-240.881500,888.526794,255.014297,-171.037643,824.142395,324.072449,69.374260,817.434998,256.862000,-105.733765,722.956482,271.289001,-191.712646,721.580688,-25.041744,-190.661194,937.163269,-206.931808,-15.333459,902.818054,-137.177292,-200.940506,825.913330,-137.152283,-289.254181,857.762207
03:30:05:1730364116,115.255257,-241.361969,900.303711,254.168594,-177.967972,824.096863,327.223816,63.633724,810.300049,250.916428,-117.100624,729.522095,256.324158,-205.000641,731.252747,-23.727499,-186.651581,951.908264,-190.251862,6.528244,915.982971,-129.821442,-188.462204,849.001526,-153.423752,-274.701294,880.633240
03:30:05:1730364294,109.920280,-243.562820,898.908569,228.657364,-185.212479,794.445740,327.126709,45.442940,796.535828,221.746948,-119.778145,719.671814,214.568130,-204.907150,738.089172,-23.610146,-184.417191,955.546631,-188.897705,7.727533,922.904114,-128.892410,-188.183945,864.099426,-160.295883,-273.455750,888.535522
03:30:06:1730364393,101.305290,-247.215485,901.230286,216.426788,-211.797974,784.164917,313.943939,18.951534,734.665955,191.837143,-156.478134,718.938110,172.100372,-235.847778,753.983643,-32.345436,-187.738098,961.893127,-196.252701,10.100797,920.785950,-138.642044,-189.496918,857.976440,-153.434067,-280.664917,883.437866
03:30:06:1730364522,86.388458,-242.390121,892.997620,230.748199,-224.666763,820.871765,273.888000,-15.029326,694.357117,175.555145,-198.740494,705.566528,156.876587,-264.698120,758.541260,-41.700771,-185.202606,956.830261,-205.826309,2.947464,913.955200,-149.967804,-192.114609,854.922668,-157.262955,-281.796753,879.526855
03:30:06:1730364664,76.295662,-244.807190,887.824158,221.596176,-227.580734,815.171936,261.353485,-18.705755,684.561462,138.320602,-181.260117,636.568237,154.429092,-237.807968,700.627258,-50.173927,-185.444183,954.044128,-210.885559,6.572977,909.906860,-155.826370,-190.479065,854.041687,-161.162048,-281.727081,874.306335
03:30:06:1730364795,70.751244,-244.691681,880.747559,213.546631,-225.192032,803.590515,240.500778,-15.626848,671.250610,113.794418,-171.507187,612.656128,137.382309,-229.418777,672.964783,-54.665287,-185.324524,948.561707,-212.278091,9.280816,905.911194,-158.774826,-187.850784,849.532166,-164.581772,-278.740509,870.865356
03:30:06:1730364922,57.441502,-244.931458,865.446411,199.049469,-227.876144,792.325073,225.107544,-21.362125,662.267212,98.236443,-166.646774,589.927856,115.287621,-225.794464,649.303467,-65.915985,-192.997543,935.730408,-212.649277,7.387921,906.437134,-160.327652,-181.717270,835.586975,-162.843033,-272.310028,851.917847
03:30:06:1730365068,53.694397,-248.616943,863.089417,191.972977,-231.776794,786.281860,225.253799,-32.088085,651.660095,112.985153,-198.654922,687.548462,131.442993,-272.674194,724.388428,-67.027092,-190.453140,931.832947,-212.959885,7.488951,902.061646,-159.863327,-182.377151,840.181519,-165.068237,-273.296539,845.353638
03:30:06:1730365196,52.639759,-254.445496,855.815979,187.076004,-234.471390,774.210205,216.020203,-35.321487,639.270935,120.233353,-211.112793,675.017822,125.098885,-282.927338,719.145691,-67.724289,-193.531418,922.732117,-211.700119,5.875453,901.348206,-161.440948,-182.256943,834.345154,-170.139359,-272.742310,835.199036
03:30:06:1730365323,53.255283,-255.960556,854.384277,182.196198,-238.570831,764.123047,218.266464,-34.156651,636.425964,123.405159,-210.160904,679.581665,122.279152,-289.893921,708.786194,-68.635330,-196.701782,920.785278,-209.881760,6.293431,898.342163,-160.591949,-183.362183,831.216858,-171.325439,-274.143250,829.190002
03:30:07:1730365467,54.438862,-257.547302,850.346436,178.539459,-235.104980,755.817993,222.041992,-28.706758,636.786438,120.650192,-202.088303,668.119934,119.504547,-282.656708,693.222107,-68.041389,-199.262589,914.266479,-206.381592,4.251018,895.665161,-159.010056,-180.454163,818.102295,-164.330551,-271.032837,823.075684
03:30:07:1730365597,59.082985,-260.232269,844.481079,185.705475,-229.624847,754.339050,221.222473,-22.753298,633.730591,128.596542,-199.299240,672.905884,119.425972,-279.787933,696.425842,-63.636826,-199.977325,908.555664,-204.620880,1.959711,894.880493,-154.319611,-180.556152,814.305908,-162.528244,-270.990112,816.244995
03:30:07:1730365725,62.306557,-258.678833,838.321899,200.376038,-221.587753,766.103455,229.687454,-18.382921,636.813049,130.869217,-195.496338,655.096130,120.367676,-272.965942,687.281677,-61.910831,-197.809662,901.506653,-202.690155,5.267173,893.968811,-150.741898,-180.767639,821.737061,-161.152908,-270.571655,811.087830
03:30:07:1730365869,64.034317,-260.271881,835.653625,205.383514,-221.767731,769.635132,229.323975,-17.105310,640.539185,132.302826,-195.537766,660.517822,122.159821,-274.401672,689.787231,-63.269184,-200.341599,894.194275,-202.029510,4.886002,897.534363,-141.961014,-170.159988,805.544006,-157.503128,-259.862518,799.643616
03:30:07:1730366000,66.400276,-254.806396,830.626038,207.095001,-224.098663,765.451172,226.320038,-22.225142,634.503784,130.206879,-198.377930,662.431152,125.414833,-277.783264,689.762329,-60.877769,-204.116119,891.656616,-201.283417,-2.269730,885.356934,-142.480881,-170.172836,783.160645,-153.122208,-259.549042,793.214905
03:30:07:1730366164,66.167969,-251.709549,825.951172,204.827606,-224.143402,758.954895,222.501541,-25.933832,625.184998,125.703186,-199.507507,656.857117,138.399368,-276.739502,686.097107,-59.755318,-203.257797,888.491760,-199.255081,-2.693221,886.638000,-137.807770,-165.162262,780.050964,-166.975235,-250.162506,784.224609
03:30:07:1730366290,65.067078,-258.602783,822.965454,203.726974,-227.221512,755.021423,214.103546,-29.349804,618.711487,125.732956,-208.615219,646.999573,119.743187,-287.506836,674.628906,-59.591011,-200.763153,884.538025,-195.180191,3.313184,888.901306,-135.207748,-159.200974,780.382812,-149.257431,-248.334122,780.274109
03:30:08:1730366417,61.781570,-261.096466,816.448425,194.325012,-227.731888,740.714844,211.095856,-25.137276,615.593994,129.035110,-204.647980,649.968933,118.741631,-284.307129,671.582947,-61.036263,-198.864426,875.464905,-189.655624,7.150248,888.599060,-131.251236,-137.515549,758.895142,-135.818497,-226.747421,765.046936
03:30:08:1730366561,59.085438,-258.346924,806.215698,187.711517,-225.792480,732.026733,216.662460,-25.407896,617.537170,139.905060,-201.446686,652.591492,144.913193,-282.044067,659.509705,-61.113758,-198.847015,863.301941,-186.979584,1.476750,877.251221,-128.873901,-128.672791,740.262329,-128.475815,-215.104370,752.299683
03:30:08:1730366692,58.666210,-257.574280,797.870667,192.256577,-223.439514,734.759766,244.537674,-24.609730,630.388062,156.505600,-196.918045,633.253357,154.776764,-277.077209,638.378174,-62.775879,-199.812225,849.894714,-186.121979,-2.334669,881.181519,-132.118103,-124.145981,737.488525,-118.773483,-209.086884,746.981750
03:30:08:1730366794,55.378971,-251.811203,784.964905,199.190002,-207.410843,747.956177,286.731262,-4.685953,677.437622,178.362823,-151.949188,610.939819,197.329819,-230.278824,605.543518,-70.357903,-198.666611,832.723755,-197.626434,-9.526030,894.486816,-134.891953,-85.069664,723.682617,-104.978676,-162.342941,750.101379
03:30:08:1730366936,50.370678,-248.168060,774.063538,193.757889,-196.710083,739.405151,314.660278,0.954092,746.201782,201.670013,-74.957138,607.192749,204.537384,-119.609940,539.943726,-73.723808,-196.635117,827.524414,-186.621979,4.257128,879.326538,-135.849350,-71.998825,704.900574,-92.025139,-140.804611,735.054382
03:30:08:1730367063,36.704834,-250.092422,773.249817,184.725159,-204.540298,739.649597,323.221893,-22.379414,794.925720,260.195099,55.276691,624.524109,209.300873,33.209949,564.093079,-88.456291,-194.076401,825.293518,-163.626434,1.225471,942.523132,-149.323486,28.727278,744.853516,-129.234741,-54.532818,723.280457
03:30:08:1730367194,32.247562,-248.270767,773.000732,178.341156,-194.142334,732.086426,311.243896,-13.550237,814.827942,289.563690,146.787476,696.247498,250.476395,180.337738,630.806946,-97.965271,-196.227081,819.885559,-186.519714,0.702173,932.498230,-153.292908,51.240433,738.574036,-112.022789,-23.553423,711.304260
03:30:08:1730367335,19.949541,-247.002213,772.143677,167.150375,-193.353973,726.921997,297.170837,-10.063648,817.234131,295.688477,176.299576,736.075073,306.827820,220.310867,664.933594,-111.842720,-200.616730,822.705933,-184.975082,14.246151,919.571777,-138.957672,59.279751,724.053589,-107.424423,-20.844433,695.024048
03:30:09:1730367466,14.075205,-245.886032,767.916809,161.352371,-190.474121,721.436890,294.363922,-9.026095,814.775208,292.975983,177.426788,730.954041,311.938660,222.131958,661.344666,-117.924110,-196.391449,817.994202,-202.118073,2.857745,939.668579,-134.280823,109.624535,775.789551,-86.284157,44.537716,733.229553
03:30:09:1730367593,8.755590,-243.307693,767.103638,156.013458,-189.801712,718.638062,291.056091,-8.657619,809.594482,291.919891,178.443268,727.242981,309.214355,224.357086,657.990906,-122.793854,-194.260651,817.317383,-202.222412,7.968485,937.246887,-170.584915,153.944214,793.914734,-124.106346,102.219971,734.627258
03:30:09:1730367736,5.309425,-242.681824,764.710754,154.612686,-191.856415,719.905273,286.881104,-8.620292,810.454651,294.420135,178.796249,729.399048,308.987091,223.647003,658.880981,-126.633835,-185.808472,805.746887,-186.707291,-3.974363,963.420593,-169.840408,202.142899,956.584595,-139.155396,208.477768,870.785461
03:30:09:1730367863,5.301110,-242.669220,764.701233,154.604965,-191.847946,719.899170,286.874451,-8.615926,810.448975,294.419647,178.798920,729.394897,308.997253,223.653488,658.882568,-126.640869,-185.780548,805.716248,-186.737854,-3.857627,963.274597,-169.831543,202.249939,956.305054,-139.121292,208.521866,870.511292
03:30:09:1730367993,5.570408,-241.851120,765.493958,154.825485,-192.433914,717.878235,286.617493,-8.162916,809.315186,293.720825,180.722717,729.837769,307.676056,224.138977,657.953308,-125.902130,-185.597702,811.264954,-195.706100,11.929870,945.710632,-206.905823,211.778763,890.473938,-156.798325,225.218262,814.907043
03:30:09:1730368135,5.975887,-241.534683,764.079956,155.681076,-192.395844,717.953918,285.350128,-7.538333,810.536804,293.685303,181.620300,732.405701,307.942749,223.876831,659.999268,-124.989464,-181.321503,807.117737,-171.692642,6.439239,963.314819,-180.030777,213.109634,978.861206,-163.746658,232.098572,890.781555
03:30:09:1730368263,6.024159,-242.032883,764.326904,155.185608,-192.987656,717.383057,284.416382,-8.635923,810.397461,298.648743,183.053802,740.738525,312.678772,222.932770,667.133606,-125.349060,-185.992371,808.463989,-185.010025,7.482290,952.034241,-198.236801,212.161484,923.814880,-158.231323,235.987228,845.172180
03:30:10:1730368394,5.738165,-241.380066,764.449524,154.734238,-192.279114,717.277222,283.587708,-7.274002,809.271667,296.588806,183.904678,738.208069,312.021698,223.831024,664.947327,-125.649422,-185.981430,808.803101,-186.781616,9.455874,948.892029,-197.960983,211.247330,904.307800,-153.446609,234.251465,827.915527
03:30:10:1730368565,4.180353,-239.884552,762.892944,153.088852,-191.629700,715.897461,282.084869,-8.600816,810.237183,296.421967,183.119598,742.211548,314.890137,223.473465,670.106506,-126.617935,-186.483780,809.590637,-186.538071,8.791998,949.488892,-199.710236,204.639542,885.304688,-150.353317,236.672729,815.672974
03:30:10:1730368693,4.042480,-239.871140,761.245056,153.484467,-191.918152,714.243408,281.842621,-8.313656,810.038635,295.517151,183.793060,741.294617,315.708130,224.175339,669.395203,-127.153305,-186.446930,808.256348,-186.164764,9.011522,949.480225,-202.232300,201.735718,875.437317,-150.588943,237.412155,808.980530
03:30:10:1730368818,3.629297,-239.580811,760.756470,153.703171,-192.091110,713.961243,281.586304,-7.685095,810.483215,293.278748,183.526733,737.411133,314.263031,225.548264,666.419617,-128.164474,-186.524734,807.532104,-185.480927,10.087148,949.003357,-202.558060,200.999832,869.191284,-150.937286,239.175232,803.782166
03:30:10:1730368967,3.073849,-238.513245,759.725952,152.889008,-191.501541,712.978455,280.851471,-8.680240,810.967651,293.870850,182.897125,740.453796,316.897095,224.868027,670.306641,-128.248520,-186.198563,807.281006,-184.813492,9.133429,949.810059,-202.840973,198.789856,868.476685,-151.555405,238.185333,803.829102
03:30:10:1730369155,2.281789,-239.315567,760.331970,152.633728,-193.249557,712.454407,279.832825,-8.391693,809.789978,293.879700,182.779755,736.304504,306.259674,222.215668,661.767883,-129.762238,-186.956650,807.236023,-184.376923,10.328234,949.388184,-205.390991,199.167786,865.033630,-155.312088,240.502182,800.186829
