TIME, NECK_x,NECK_y,NECK_z,SHOULDER_LEFT_x, SHOULDER_LEFT_y, SHOULDER_LEFT_z,ELBOW_LEFT_x, ELBOW_LEFT_y, ELBOW_LEFT_z, WRIST_LEFT_x, WRIST_LEFT_y, WRIST_LEFT_z, HAND_LEFT_x, HAND_LEFT_y, HAND_LEFT_z,SHOULDER_RIGHT_x, SHOULDER_RIGHT_y, SHOULDER_RIGHT_z,ELBOW_RIGHT_x, ELBOW_RIGHT_y, ELBOW_RIGHT_z, WRIST_RIGHTT_x, WRIST_RIGHT_y, WRIST_RIGHT_z, HAND_RIGHT_x, HAND_RIGHT_y, HAND_RIGHT_zPELVIS_x, PELVIS_y, PELVIS_zANKLE_LEFT_x, ANKLE_LEFT_y, ANKLE_LEFT_zANKLE_RIGHT_x, ANKLE_RIGHT_y, ANKLE_RIGHT_z
03:10:48:-1183360449,195.162766,-592.548218,1020.963318,342.825653,-533.101074,944.407715,435.543365,-295.319153,1009.973267,377.091858,-93.197945,941.828979,428.618896,-20.654470,964.486267,70.108498,-507.458801,1097.248413,69.614906,-280.976410,1241.447266,73.116272,-68.692047,1170.155640,84.203529,29.009401,1159.873413,211.836090,-82.706833,1073.496704,309.605713,616.080750,1192.518188,132.465988,618.623352,1184.514648
03:10:48:-1183360322,225.992249,-576.799866,1005.670044,363.049744,-521.516602,914.797729,465.692413,-294.006104,985.078308,399.337036,-100.663109,910.385254,440.553101,-21.035254,899.227539,98.900879,-498.080566,1076.600098,101.601768,-293.369415,1243.603271,75.287697,-99.861595,1141.463013,82.035370,-4.463017,1123.626221,238.320190,-74.720665,1047.301880,356.670074,620.704407,1237.244385,144.125504,633.081055,1174.328857
03:10:48:-1183360195,246.231201,-574.656616,991.608948,382.928345,-523.417175,908.191650,483.015045,-297.398987,961.529297,436.540009,-106.600838,881.015259,453.925659,-28.598026,843.897278,127.429604,-508.684570,1077.315186,122.216080,-294.355621,1220.230835,78.579697,-93.440308,1157.597290,99.959068,-1.311027,1150.071045,248.406021,-87.212418,1053.916992,335.385040,580.370483,1190.593750,149.278870,588.465454,1193.185791
03:10:48:-1183360048,259.698730,-574.932312,996.354797,395.133667,-524.142456,913.129517,494.044617,-295.855957,956.203003,462.574829,-104.789299,870.100708,465.285339,-23.725435,836.008118,138.363953,-515.521423,1082.835083,126.390663,-307.852386,1234.224487,78.103706,-99.455521,1217.085938,91.261002,-15.452891,1175.315186,256.112335,-88.409248,1061.748901,355.678131,581.806641,1151.090210,153.632034,576.035156,1204.508911
03:10:49:-1183359922,270.782837,-582.946411,1002.493164,404.236725,-525.660400,914.370056,529.031799,-306.292450,950.917297,468.171051,-116.173698,873.704712,481.005371,-32.607250,846.352295,143.966309,-512.281372,1076.021606,136.644836,-332.932587,1263.894165,83.244263,-125.495476,1230.783203,78.051315,-32.350765,1209.536865,268.490021,-90.810112,1065.108398,377.433228,590.664917,1158.246826,166.330170,591.389038,1198.629761
03:10:49:-1183359794,256.812408,-590.519958,1037.657104,398.915649,-534.899902,953.532593,523.351501,-312.073456,1007.126953,459.331421,-123.362602,916.587952,492.179474,-38.687534,919.548767,125.981361,-516.804260,1108.542603,123.463829,-316.900146,1283.579224,81.214531,-110.500130,1214.714966,76.518387,-12.859464,1218.902588,266.002625,-85.719376,1087.168823,375.069519,607.399109,1180.755371,173.845383,615.592896,1195.381592
03:10:49:-1183359649,230.179337,-585.516479,1089.106079,372.709106,-532.060425,1010.377502,478.487000,-303.587463,1060.877319,456.418457,-105.065987,979.931152,461.701965,-23.860283,1017.134766,97.180458,-517.988220,1154.534058,85.313667,-317.624023,1322.376465,39.558090,-121.906281,1237.320679,25.710331,-26.920416,1245.563721,240.320190,-87.165749,1122.637329,374.436005,599.697693,1181.426270,170.571762,608.660583,1215.710327
03:10:49:-1183359523,203.700912,-593.140442,1146.313599,349.561401,-539.337830,1069.101807,456.413635,-309.411713,1127.806519,427.270294,-112.209145,1038.513550,436.846008,-23.514553,1054.803955,68.297264,-523.457520,1210.834961,36.052071,-320.473846,1378.389526,-43.019848,-117.685181,1339.001587,2.657339,-35.435921,1312.872437,221.011856,-87.943077,1171.380371,349.197235,607.165161,1211.602661,146.715851,609.975342,1222.027710
03:10:49:-1183359395,185.179642,-602.962646,1183.602905,340.556824,-552.979309,1123.837036,437.513367,-319.576569,1186.875732,407.046631,-132.869370,1077.288818,420.975311,-52.904198,1117.910645,47.777138,-534.294922,1243.359619,-0.060011,-339.384949,1417.039185,-111.137970,-148.861160,1397.616943,-54.057152,-69.770042,1403.746582,205.397446,-97.975655,1215.263672,362.407318,597.451965,1241.603882,146.168015,607.693909,1259.913330
03:10:49:-1183359248,181.452301,-607.450500,1206.196533,340.445831,-557.742615,1158.031006,439.751373,-326.262054,1222.097534,411.655518,-142.398331,1108.127563,425.871246,-61.377720,1146.015259,41.062698,-539.736633,1258.149170,-14.068127,-353.251587,1437.908325,-115.679596,-157.133087,1434.842773,-88.016670,-64.120674,1444.442139,202.912659,-103.440567,1240.132202,362.560822,588.972473,1264.048706,144.765579,601.285461,1291.813110
03:10:49:-1183359122,188.977127,-611.255981,1219.209351,348.066742,-557.124939,1182.819336,451.229401,-328.007599,1238.914551,436.317810,-144.715988,1125.447388,461.556122,-68.274773,1165.045776,48.790604,-553.198059,1275.665405,-19.382282,-360.483917,1440.071655,-124.652031,-168.800171,1447.704468,-117.545670,-73.956017,1464.576050,200.072067,-111.345764,1250.346069,340.754059,578.898499,1286.225098,130.177551,582.810669,1308.570801
03:10:49:-1183358980,204.255280,-612.417664,1227.866577,363.195312,-561.916443,1191.094604,477.740509,-342.406219,1260.237671,483.002563,-156.305756,1151.184692,519.230530,-77.589531,1173.890015,65.134323,-561.597961,1290.268188,-0.684194,-352.081360,1433.030396,-94.576050,-154.799408,1431.062988,-116.954056,-92.333572,1501.062622,209.753433,-113.054054,1258.834717,331.621216,572.428833,1307.052246,117.115799,569.660095,1308.343994
03:10:50:-1183358849,226.969742,-611.831482,1243.171143,383.628357,-557.865417,1199.841797,503.806702,-332.764435,1241.598389,523.781372,-138.690262,1146.557129,563.953430,-72.588699,1192.759033,87.029800,-565.101196,1309.412476,20.155304,-346.066589,1439.651367,-66.238960,-143.998032,1440.566650,-115.514053,-85.846497,1500.579834,213.366974,-109.497635,1267.458618,317.424988,581.705933,1325.514771,98.903610,574.200500,1302.873169
03:10:50:-1183358723,226.834427,-609.210327,1269.202759,384.992188,-560.209412,1231.835205,510.205872,-336.810181,1252.417725,533.504883,-155.511841,1138.016602,572.668823,-90.064995,1184.897339,84.922325,-564.983093,1328.131714,19.178860,-347.989929,1458.984009,-51.317402,-141.580017,1469.446289,-100.417732,-85.621033,1530.680664,212.648788,-109.461174,1282.180298,307.675781,570.050720,1321.469482,88.603798,561.518433,1282.023193
03:10:50:-1183358578,211.950195,-608.462463,1307.634521,371.040741,-564.206848,1272.748291,491.312347,-339.387024,1285.546143,487.751862,-151.062897,1183.410278,531.650208,-80.999718,1216.234985,70.203163,-560.501221,1360.406250,3.586866,-346.185944,1491.911255,-66.399139,-141.352310,1506.919189,-121.599213,-85.441116,1561.701172,201.459473,-111.821960,1308.491699,299.362671,550.711243,1322.820801,87.845726,544.345520,1249.256958
03:10:50:-1183358449,176.202118,-607.862549,1371.378418,334.836365,-555.345398,1337.638428,435.101501,-319.538910,1358.328979,418.573975,-130.473740,1255.690308,481.368896,-67.767647,1267.895508,30.328236,-557.287170,1417.697876,-42.123959,-344.116455,1551.559937,-117.222511,-139.373215,1538.144043,-170.019928,-79.765244,1592.568359,152.010590,-107.961433,1371.383911,254.427917,554.117249,1340.379883,47.237270,548.242188,1280.035645
03:10:50:-1183358322,132.139313,-601.005127,1446.619873,290.945007,-526.765198,1410.267578,372.865784,-276.943329,1457.188843,332.212555,-76.660469,1365.117188,371.372650,7.408432,1357.430298,-22.952438,-558.321716,1492.249512,-111.333633,-337.962463,1625.209473,-182.710770,-124.274849,1597.531250,-195.906647,-84.650635,1506.450073,103.060188,-82.392296,1469.465210,177.612488,639.212402,1522.104248,-38.013874,627.189880,1518.045044
03:10:50:-1183358179,116.636032,-617.126953,1486.856812,276.264008,-546.830200,1455.306641,326.543121,-293.559906,1516.351685,301.101990,-80.842468,1455.550659,341.127563,0.281431,1436.447144,-36.446945,-583.541565,1537.123901,-131.101105,-355.410400,1647.060425,-209.981979,-161.403900,1730.699585,-270.107483,-138.994049,1654.589355,103.353867,-102.428658,1527.005371,181.489395,606.685974,1513.123169,-28.917114,595.587524,1562.952026
03:10:50:-1183358049,111.744217,-619.619873,1509.614624,275.358368,-563.855530,1485.854004,346.535492,-315.467621,1535.119995,348.140045,-103.734047,1472.619019,401.630341,-30.694387,1486.940308,-40.119335,-581.616150,1554.806030,-130.408798,-354.075806,1663.919678,-205.783447,-164.649704,1755.670654,-253.457748,-126.864044,1677.959595,101.948906,-109.121109,1549.602173,185.558395,605.756409,1548.395508,-33.188541,584.679138,1590.991211
03:10:51:-1183357907,113.327766,-625.876282,1525.306396,276.416901,-573.821167,1497.001343,355.336182,-327.275635,1533.561279,377.280609,-118.063896,1471.135132,441.079376,-72.753654,1517.780273,-36.896786,-578.782837,1567.200928,-110.024750,-344.626526,1671.043823,-171.058960,-149.516556,1758.117188,-208.914520,-106.820587,1678.334106,113.031822,-118.106300,1557.443115,200.980209,602.188599,1601.882324,-20.899927,584.297424,1613.493896
03:10:51:-1183357780,134.178177,-629.114258,1527.304077,298.996979,-577.183044,1491.541626,372.974182,-326.912354,1536.005127,378.750397,-119.556503,1456.375732,409.695312,-74.037155,1530.404053,-14.574557,-566.496582,1569.083740,-78.389763,-323.375458,1666.969971,-129.292816,-112.949921,1728.276489,-149.854538,-71.511734,1640.380249,145.393753,-114.837708,1551.886841,227.184738,613.745117,1627.858887,19.796961,608.076782,1641.465698
03:10:51:-1183357650,164.459641,-632.385864,1521.355469,330.009308,-594.014221,1483.401733,399.807953,-341.130768,1501.277710,414.985474,-132.643051,1430.507324,447.185760,-92.528076,1506.330444,17.760612,-565.160828,1557.778931,-39.406460,-318.347473,1644.942383,-86.135406,-108.987648,1707.645874,-104.653175,-66.566063,1620.523438,182.047852,-121.369484,1526.367065,286.708862,607.230408,1613.811890,41.955700,601.724609,1729.250244
03:10:51:-1183357507,192.602783,-631.256592,1510.183838,356.893372,-590.925598,1464.506348,423.654083,-337.020325,1498.040039,425.150299,-138.839615,1397.702271,470.260742,-90.686592,1462.136597,46.336494,-565.524719,1554.802856,1.895528,-311.217010,1632.761597,-35.706089,-95.327347,1683.560425,-61.423504,-58.574497,1594.968750,206.207199,-117.305695,1514.776001,354.956390,610.192505,1624.216797,115.724304,610.446228,1692.779541
03:10:51:-1183357379,203.864563,-633.391418,1516.119629,370.298553,-592.631165,1470.917480,447.459625,-339.316895,1503.873657,445.432373,-147.402924,1388.432617,501.978821,-96.844063,1442.214111,57.187790,-555.523010,1549.231567,11.860199,-299.265961,1628.007202,-19.580170,-76.347931,1600.460815,-47.651054,4.348621,1548.270752,219.595108,-115.527115,1517.226562,362.642242,617.915527,1641.527466,156.955612,622.501343,1693.667847
03:10:51:-1183357249,202.778442,-629.264526,1521.121216,368.951385,-579.462463,1488.582520,443.223206,-328.472504,1527.286865,455.433868,-124.479828,1440.362305,480.068848,-76.198997,1514.946411,52.816963,-567.507263,1556.410889,10.208286,-320.884857,1656.641968,-24.086308,-108.071701,1592.541016,-77.341507,-25.934338,1609.047119,218.749359,-115.171944,1529.928711,347.307800,607.817383,1649.063354,147.707687,610.661499,1679.943848
03:10:51:-1183357122,183.937561,-632.974976,1542.133301,351.179596,-578.167664,1511.824219,420.740448,-325.218018,1561.004761,437.936554,-109.098282,1504.600342,450.981934,-71.672020,1588.738525,30.906818,-572.359863,1572.191040,-24.432432,-328.691864,1679.547852,-59.596306,-114.342552,1614.115601,-114.995331,-31.749062,1625.846436,209.529617,-114.893997,1565.403442,333.452209,606.649292,1662.949097,131.579315,608.952759,1664.889526
03:10:51:-1183356977,169.516541,-630.030273,1561.591797,337.352600,-577.499390,1538.936401,404.332733,-331.380859,1611.665894,407.175171,-119.555336,1543.260376,429.321411,-73.547173,1620.297852,17.255419,-569.210510,1589.075562,-43.901173,-335.791382,1710.782837,-90.129616,-127.621841,1637.649780,-133.731155,-46.469437,1675.281616,195.737488,-117.227234,1614.189819,351.813690,594.095459,1712.958252,127.667892,603.597229,1692.190796
03:10:52:-1183356849,155.388412,-624.870483,1584.537598,324.308289,-576.137085,1577.980835,399.794861,-333.065155,1645.346436,414.508057,-122.201202,1580.911621,424.544556,-55.775875,1643.392578,2.895668,-566.527405,1602.697998,-62.734970,-337.108185,1725.284546,-110.739227,-125.965714,1668.800049,-169.381531,-53.720249,1701.961060,185.373306,-117.102974,1646.691772,355.378082,576.610352,1737.776489,129.666733,597.302185,1720.662354
03:10:52:-1183356706,149.840958,-623.086792,1599.748901,317.099335,-577.554138,1604.092407,403.932526,-353.126709,1704.132080,436.693176,-144.496185,1647.189209,454.290070,-89.841934,1717.542969,-2.368405,-565.948730,1604.358398,-72.967285,-334.774628,1714.285889,-109.963356,-119.710594,1676.337036,-158.059219,-46.932728,1720.500732,174.043976,-120.631866,1663.650635,350.377411,568.679199,1765.340942,119.675293,590.696167,1761.258545
03:10:52:-1183356580,159.412704,-627.141479,1607.242920,325.648926,-578.049011,1622.934082,405.107513,-359.468048,1742.971313,449.271576,-144.560181,1732.090942,506.874329,-83.439804,1767.637939,5.313828,-573.140747,1602.758911,-73.380051,-341.052246,1707.919922,-105.802628,-127.334503,1655.411377,-167.061615,-56.818069,1685.698486,172.008469,-122.144142,1672.413696,301.271240,562.003845,1751.115601,104.242584,584.615356,1785.244141
03:10:52:-1183356448,173.162994,-627.379822,1609.812500,335.850952,-573.673462,1627.387085,406.977661,-352.692108,1743.208008,460.012634,-150.010757,1802.543945,530.780151,-94.103142,1808.765137,17.356768,-588.790649,1606.787476,-59.325157,-352.091583,1696.065063,-88.440742,-137.833313,1652.858276,-164.104492,-83.125824,1680.364014,164.567963,-127.542747,1679.161133,291.233246,562.352722,1750.098267,76.541481,566.451782,1813.089722
03:10:52:-1183356307,202.722366,-621.639526,1611.779297,359.591278,-554.395813,1633.251465,427.354767,-327.009247,1735.651001,484.356262,-136.379944,1821.994995,560.076172,-93.653687,1845.441162,45.038776,-593.596741,1614.774048,-51.657192,-360.947723,1691.307129,-72.483376,-145.650833,1653.148438,-167.420517,-135.423981,1669.972900,166.340561,-125.622017,1682.247925,281.864197,580.640442,1751.259155,51.476330,557.843201,1851.314087
03:10:52:-1183356179,239.250198,-621.863098,1617.112305,391.577850,-539.543518,1623.587280,457.375763,-311.082458,1727.223755,512.769470,-119.545593,1814.566895,586.445435,-67.460136,1819.692139,79.481155,-602.311890,1618.954468,-41.347778,-380.548950,1696.768921,-52.986332,-163.195389,1661.943237,-149.358368,-150.634995,1666.764771,179.584808,-125.537872,1679.368652,283.234131,594.667725,1734.203857,75.798126,554.290283,1877.523560
03:10:52:-1183356049,280.236969,-616.087219,1606.702515,428.816345,-526.814331,1613.333374,494.032440,-297.779114,1713.080688,549.442932,-106.355682,1798.195312,618.057739,-54.825703,1771.166260,121.499092,-600.561462,1618.423096,-3.044426,-386.952423,1708.234009,-24.895151,-168.785141,1699.305664,-109.380333,-146.893555,1657.276001,217.937103,-121.539574,1663.891602,257.785492,603.544617,1740.736938,84.695480,550.162659,1874.280762
03:10:53:-1183355906,319.768890,-625.678162,1609.292847,468.349701,-531.252808,1597.800293,529.778137,-291.301270,1683.980347,582.036743,-90.511475,1757.477417,637.068115,-32.193562,1713.641724,158.388931,-609.405151,1622.703613,43.153473,-385.627991,1712.418335,-18.482298,-173.218582,1740.112671,-69.939423,-116.341934,1678.478760,251.540100,-123.070183,1657.396729,301.751678,610.906982,1732.344482,102.376701,556.467285,1856.134888
03:10:53:-1183355779,347.109436,-629.263306,1608.344360,500.705963,-543.255981,1585.764526,557.427917,-294.295776,1656.027954,605.743408,-85.835548,1716.162231,623.291260,-39.856651,1638.098633,186.036774,-604.404785,1633.490234,92.025017,-369.144928,1726.382202,20.685955,-162.957184,1781.720459,4.133683,-104.411407,1703.163696,286.255005,-120.191849,1656.817627,334.250610,622.353516,1745.450928,117.307411,574.591736,1858.168823
03:10:53:-1183355650,360.790344,-631.472595,1620.415894,517.858765,-555.543274,1587.225586,572.095764,-297.410461,1625.966553,603.541382,-76.047035,1634.767090,590.561584,-55.190903,1545.176025,199.853073,-603.469421,1648.112793,122.128754,-365.215332,1752.916138,60.332024,-153.824554,1806.196167,45.193859,-116.250847,1714.740967,308.767334,-117.516037,1664.709229,353.491974,624.038391,1763.921143,180.301727,589.135925,1815.054565
03:10:53:-1183355507,362.157104,-635.629639,1628.908203,520.894714,-576.005371,1586.417725,578.865417,-319.053986,1604.319092,604.210632,-99.633751,1586.560303,577.649658,-89.117729,1499.109619,206.419754,-595.582642,1663.983154,135.687195,-362.104462,1777.351318,79.176041,-150.958908,1828.125977,50.543514,-117.986130,1739.215088,332.785980,-123.750946,1663.175659,380.443207,603.160828,1747.090698,234.849854,597.218018,1810.655884
03:10:53:-1183355380,356.267853,-631.923096,1648.088745,517.131531,-598.285156,1594.216431,565.991272,-335.078156,1604.848389,599.886536,-112.856133,1599.202515,575.378174,-97.431938,1510.451050,202.480728,-612.238342,1694.920288,140.483826,-365.201569,1793.149780,86.252533,-155.224884,1862.578857,46.656364,-120.599655,1776.921265,337.546173,-112.134239,1686.575806,380.811798,630.007141,1735.160889,278.493195,627.334961,1843.356934
03:10:53:-1183355249,351.271545,-639.122070,1671.144165,508.512085,-598.222046,1598.772095,560.784729,-331.143158,1620.036743,605.539856,-107.295647,1639.557617,563.381897,-70.142456,1562.810425,199.748123,-615.157654,1733.562134,139.559036,-359.623047,1825.438232,89.562386,-146.647583,1902.710327,45.290611,-111.800270,1817.182495,341.552765,-109.953522,1711.270020,385.146912,645.026306,1690.459839,334.484833,643.929260,1861.013428
03:10:53:-1183355105,360.512604,-645.490662,1677.842651,509.346069,-592.074341,1589.008789,568.219177,-327.555206,1638.413940,620.077942,-106.785210,1683.382690,577.708923,-61.506035,1610.117920,207.091492,-615.071167,1740.764282,153.681473,-363.441681,1853.037964,106.610207,-150.632416,1938.531982,55.425983,-114.662605,1856.268311,349.326019,-111.156982,1715.730713,397.163269,654.761719,1656.781860,340.383698,647.704468,1883.245483
03:10:53:-1183354978,374.551910,-638.531311,1664.083252,521.323425,-584.700256,1573.589111,579.940247,-320.496948,1616.936646,631.092896,-99.652428,1656.018311,594.900818,-38.656139,1592.061035,223.531754,-608.110657,1730.718384,174.777573,-359.303284,1847.788452,133.570404,-151.150986,1943.908325,71.034126,-115.326828,1870.559937,356.761230,-106.855392,1699.236572,409.832916,659.207031,1646.701904,323.321381,642.648560,1901.364624
