TIME, NECK_x,NECK_y,NECK_z,SHOULDER_LEFT_x, SHOULDER_LEFT_y, SHOULDER_LEFT_z,ELBOW_LEFT_x, ELBOW_LEFT_y, ELBOW_LEFT_z, WRIST_LEFT_x, WRIST_LEFT_y, WRIST_LEFT_z, HAND_LEFT_x, HAND_LEFT_y, HAND_LEFT_z,SHOULDER_RIGHT_x, SHOULDER_RIGHT_y, SHOULDER_RIGHT_z,ELBOW_RIGHT_x, ELBOW_RIGHT_y, ELBOW_RIGHT_z, WRIST_RIGHTT_x, WRIST_RIGHT_y, WRIST_RIGHT_z, HAND_RIGHT_x, HAND_RIGHT_y, HAND_RIGHT_z
17:37:29:1781208211,278.181915,-259.293884,716.462341,364.568451,-197.307571,599.004211,354.658112,-12.434393,452.464111,208.020142,71.422699,348.839874,157.219147,120.238556,391.331421,182.339783,-191.436523,810.405029,-6.393388,-42.669533,799.096252,-149.346344,-33.035404,658.579712,-219.073532,-50.033123,606.647278
17:37:30:1781208354,260.807892,-270.043121,702.848938,338.224060,-216.605637,581.632446,315.299530,-44.627846,432.899109,151.030396,18.377199,356.516693,128.124115,91.414070,378.469910,178.534958,-205.351898,803.849243,1.282051,-59.030384,841.126831,-156.844620,-49.199066,728.766479,-232.274689,-57.612263,688.881104
17:37:30:1781208482,254.743271,-279.329803,683.129089,324.298096,-214.163910,558.678955,313.138123,-12.558505,443.014130,130.876755,41.126419,397.820648,107.770592,118.642273,403.482513,177.027191,-216.604080,792.905762,11.713102,-58.668003,855.701538,-158.138855,-20.839401,761.707642,-244.430481,-19.448774,748.516541
17:37:30:1781208611,246.198471,-273.797699,642.611816,287.329773,-189.768982,518.203796,275.836487,16.594023,419.381561,87.155861,47.680794,399.263367,61.396324,120.523888,419.336761,172.296417,-216.851593,755.796631,19.919024,-60.286640,837.996399,-153.360458,-20.591278,758.548645,-235.225891,-23.291836,732.496887
17:37:30:1781208755,239.691849,-277.067596,637.945251,278.255585,-195.750839,510.741760,240.258850,-8.076310,383.000702,47.507523,-20.621885,379.391785,-11.637088,33.174770,372.979797,166.758362,-219.964569,752.542725,15.716537,-62.068401,837.760986,-158.798538,-19.269608,760.384277,-242.065002,-20.258963,737.493408
17:37:30:1781208881,193.874573,-249.824203,573.535461,224.454224,-167.120636,443.340302,171.648224,-3.134593,285.130432,-22.601053,-7.811327,313.155151,-52.091949,45.603252,367.193451,139.566132,-205.027084,703.345642,23.940840,-52.654846,845.519531,-134.563660,-3.848281,735.901184,-219.840439,-23.506130,742.444580
17:37:30:1781209010,158.400055,-243.203461,549.270691,190.307037,-147.415680,405.783356,160.637421,69.757523,264.561584,-55.788799,80.700310,295.113129,-88.037926,67.836357,379.075592,115.485298,-199.489075,702.511536,25.218382,-18.456354,874.743774,-150.033539,38.248295,751.516296,-234.627548,-10.706861,755.722961
17:37:30:1781209153,132.467148,-228.804489,521.335999,163.023743,-137.737869,377.963379,147.618103,81.716362,247.569305,-57.904675,121.467857,295.009613,-88.017799,88.420395,372.094055,101.871040,-190.660156,674.277344,23.444160,-28.516085,862.576660,-157.453506,43.016582,765.606140,-237.010330,-10.010272,757.542969
17:37:30:1781209282,122.074722,-226.499191,516.558044,158.454117,-136.806549,374.290314,150.166183,85.665092,250.739868,-52.725212,140.988739,288.701172,-91.265900,101.895248,358.398193,89.681175,-177.038544,666.432739,13.839461,3.395915,836.710632,-168.118393,77.945480,746.356506,-232.359589,8.568578,759.972473
17:37:31:1781209411,127.309891,-231.979614,511.672211,160.580612,-144.202515,366.355865,147.562302,83.424927,250.131195,-53.583027,153.009918,279.002228,-99.458099,113.718750,344.605347,94.269234,-177.172134,660.593140,10.761127,23.366198,804.829712,-171.698563,101.147820,715.560669,-230.329865,30.633852,744.007507
17:37:31:1781209553,138.135590,-228.409409,515.611877,167.708176,-150.402725,372.040161,148.104721,62.593697,251.073151,-42.496593,140.125214,265.123413,-89.268547,112.873558,331.468842,103.954407,-173.625519,656.875488,15.863940,20.272524,788.537354,-160.082901,98.277046,707.425354,-220.952362,35.606400,736.877991
17:37:32:1781210881,177.106522,-240.550934,503.417969,195.965820,-160.002075,373.694427,162.247940,38.869530,267.638428,-16.917721,105.351624,275.677124,-76.966270,115.714256,326.596161,142.838303,-203.660110,637.886353,41.125797,-42.557480,770.622498,-126.494110,17.155617,694.105713,-209.146805,7.011271,713.504028
17:37:32:1781211011,179.153122,-241.810089,505.046204,196.333359,-161.582016,374.397858,159.336929,36.922844,267.238098,-19.881979,104.927162,275.437622,-79.282066,115.215233,327.502716,147.243942,-206.240402,640.692688,42.559528,-44.985592,772.184631,-125.069885,12.711119,692.682556,-208.199982,8.304428,713.319519
17:37:32:1781211073,180.190567,-244.856415,508.807648,202.856720,-165.442673,380.513916,171.944778,29.511988,271.507690,-5.303785,95.714569,275.693573,-65.201637,115.849022,322.389709,146.064102,-203.980804,640.885620,44.686966,-45.065449,772.247192,-121.452492,13.011757,696.387939,-203.731689,5.521295,714.590576
17:37:32:1781211155,180.268692,-244.803909,508.460632,202.433411,-167.467102,378.489410,176.008194,26.337490,265.228394,-1.112133,93.959084,271.791229,-59.871387,114.349106,320.108673,148.017914,-203.458237,641
