TIME, NECK_x,NECK_y,NECK_z,SHOULDER_LEFT_x, SHOULDER_LEFT_y, SHOULDER_LEFT_z,ELBOW_LEFT_x, ELBOW_LEFT_y, ELBOW_LEFT_z, WRIST_LEFT_x, WRIST_LEFT_y, WRIST_LEFT_z, HAND_LEFT_x, HAND_LEFT_y, HAND_LEFT_z,SHOULDER_RIGHT_x, SHOULDER_RIGHT_y, SHOULDER_RIGHT_z,ELBOW_RIGHT_x, ELBOW_RIGHT_y, ELBOW_RIGHT_z, WRIST_RIGHTT_x, WRIST_RIGHT_y, WRIST_RIGHT_z, HAND_RIGHT_x, HAND_RIGHT_y, HAND_RIGHT_zPELVIS_x, PELVIS_y, PELVIS_zANKLE_LEFT_x, ANKLE_LEFT_y, ANKLE_LEFT_zANKLE_RIGHT_x, ANKLE_RIGHT_y, ANKLE_RIGHT_z
03:16:41:-1183007470,146.171600,-572.321289,851.411743,272.201782,-503.915497,758.264832,312.921906,-254.211578,782.414978,224.200455,-71.698502,716.691223,158.069229,-12.854054,719.335510,21.965273,-488.897339,915.592957,10.619302,-230.186188,914.967834,1.347426,-14.380768,916.828430,-0.439726,68.293343,964.308899,157.392654,-80.526085,896.352173,250.566299,603.548523,875.894653,39.358192,597.599365,995.723755
03:16:41:-1183007325,158.995438,-570.509338,903.647766,300.819855,-485.814392,831.265015,387.225128,-235.204910,856.831421,295.475616,-43.248714,788.297302,274.473053,14.554452,718.803223,25.566145,-501.530518,983.062561,2.730563,-270.049896,1122.808228,-4.355632,-59.184074,1040.830200,-34.141582,33.283943,1017.457458,191.227707,-62.676304,1002.370483,334.047089,651.797668,1086.737549,185.424866,632.167358,1242.054199
03:16:41:-1183007197,163.041382,-561.983337,1011.728516,307.581970,-493.712524,947.634827,400.564148,-255.387848,965.763489,393.998108,-53.270905,892.016052,457.424164,-0.207897,925.893372,17.918207,-501.219452,1051.935059,-12.616261,-322.219574,1239.849731,-31.111485,-114.374382,1176.827393,-88.114731,-51.044083,1132.122314,148.090820,-63.393040,1024.266968,245.495499,618.691345,1066.111694,28.059723,610.743042,979.210510
03:16:41:-1183007070,138.596939,-570.722961,1117.274048,293.490936,-498.509552,1066.220581,413.683441,-268.171265,1116.728027,423.862823,-67.089409,1022.863647,472.060455,10.462284,1035.849243,-10.931477,-507.696747,1158.197754,-51.794525,-311.755371,1338.934814,-70.554993,-124.226196,1216.108887,-80.081284,-25.676355,1208.473633,141.018326,-56.100388,1129.235596,249.791046,638.858765,1164.646729,40.375256,624.893005,1053.113159
03:16:42:-1183006926,117.800323,-589.574707,1205.085205,272.752289,-511.676178,1159.446533,366.457825,-293.954559,1278.783569,370.362274,-81.185715,1213.025391,430.812897,-11.233486,1214.885254,-29.050850,-516.821533,1247.403809,-66.746590,-308.290283,1415.357422,-47.903397,-124.405609,1286.108643,-91.209229,-51.482811,1338.265381,132.668320,-76.103073,1257.340210,244.073380,634.334106,1381.940186,30.941532,629.456299,1325.356934
03:16:42:-1183006798,117.954262,-612.705688,1279.884521,279.939667,-536.144043,1248.392822,345.017853,-290.808502,1338.689941,321.991730,-75.702507,1272.916260,301.612274,-8.548244,1210.566528,-38.391731,-554.270508,1311.246704,-90.138031,-345.140411,1481.356445,-106.411758,-121.152786,1436.698975,-140.505981,-64.223289,1512.943481,128.892181,-93.019478,1347.765381,272.106171,631.909119,1468.862671,67.652382,622.449280,1556.853760
03:16:42:-1183006669,121.643082,-610.377869,1311.325684,284.673492,-553.402710,1277.365845,370.029266,-329.607513,1388.218506,401.231506,-110.870003,1404.040039,434.674164,-40.001369,1355.902710,-29.107555,-563.013672,1356.851929,-90.097847,-338.313812,1491.421875,-140.918671,-119.917885,1497.797729,-160.467819,-55.701054,1570.595947,140.050354,-103.192154,1389.658447,277.846222,599.844604,1475.200684,60.588860,592.528198,1538.131104
03:16:42:-1183006525,137.175766,-616.073120,1342.471558,302.453339,-563.598389,1309.137207,385.477325,-321.569214,1382.650513,433.307617,-103.975533,1399.756348,436.509857,-61.421886,1317.387085,-14.866612,-570.925415,1390.057861,-79.152664,-339.641632,1516.381104,-132.881317,-119.899063,1511.297852,-143.534668,-60.282478,1590.728638,155.646851,-104.232811,1421.479858,290.483246,594.189148,1476.843872,65.823792,589.296448,1537.056152
03:16:42:-1183006398,155.223526,-619.787903,1363.771851,316.152039,-561.823364,1321.277222,398.043488,-321.641724,1394.692139,419.723053,-101.407990,1381.087280,377.333466,-71.423126,1305.079590,6.575793,-570.465271,1415.444214,-45.919022,-330.717590,1525.960938,-83.984169,-111.375900,1496.794067,-83.407593,-51.918121,1576.088379,175.686646,-111.860840,1441.411987,305.405060,590.227844,1508.808716,78.572571,583.313293,1543.927612
03:16:42:-1183006270,193.935623,-626.271973,1392.874878,346.887329,-561.705872,1331.723267,411.681427,-319.358398,1417.157593,393.249725,-99.630478,1387.962036,355.180084,-86.290520,1304.895142,44.359222,-564.500305,1437.201050,-0.087153,-319.114319,1540.749512,-25.457191,-99.971207,1495.300903,-36.040287,-21.588474,1555.551392,191.092651,-114.453636,1452.244141,268.361420,607.885620,1651.730957,62.301342,610.328003,1581.518799
