TIME, NECK_x,NECK_y,NECK_z,SHOULDER_LEFT_x, SHOULDER_LEFT_y, SHOULDER_LEFT_z,ELBOW_LEFT_x, ELBOW_LEFT_y, ELBOW_LEFT_z, WRIST_LEFT_x, WRIST_LEFT_y, WRIST_LEFT_z, HAND_LEFT_x, HAND_LEFT_y, HAND_LEFT_z,SHOULDER_RIGHT_x, SHOULDER_RIGHT_y, SHOULDER_RIGHT_z,ELBOW_RIGHT_x, ELBOW_RIGHT_y, ELBOW_RIGHT_z, WRIST_RIGHTT_x, WRIST_RIGHT_y, WRIST_RIGHT_z, HAND_RIGHT_x, HAND_RIGHT_y, HAND_RIGHT_z
17:21:22:1780240638,311.719543,-148.427567,595.071350,317.585754,-52.632378,482.874725,236.164886,64.249519,316.546295,83.710419,-18.801012,256.195404,27.862951,-66.386101,277.161285,266.762634,-139.367722,725.928589,125.880615,-51.916443,875.234009,-38.521351,-49.757610,787.998596,-116.952446,-63.653111,767.847534
17:21:22:1780240695,314.141998,-174.591507,631.193298,331.339569,-74.810730,513.762512,245.547272,28.227098,327.257202,72.352470,-18.869677,256.882538,22.106249,-52.238773,309.495850,245.719955,-162.343094,758.793518,86.352509,-58.585228,895.222656,-78.448402,-32.425430,793.879700,-137.099258,-86.400284,761.110413
17:21:22:1780240949,247.050064,-207.235214,565.520996,264.868256,-115.049339,439.619476,205.550797,65.521484,304.384888,11.493325,41.483997,294.669769,9.890705,-39.459599,301.909760,197.165787,-186.263214,702.595398,80.251030,-59.585796,866.225708,-96.864861,-21.747835,785.570251,-139.618546,-93.507080,759.450684
17:21:22:1780241093,202.102341,-239.149597,544.617126,241.481216,-188.335114,427.443848,232.009186,-38.949715,297.807983,78.363937,17.633419,269.288391,19.441250,34.791195,237.748154,157.203949,-185.712280,648.896484,81.930763,-22.816286,741.133667,-53.069973,37.723522,660.913086,-122.214386,59.535416,644.698486
17:21:22:1780241222,167.300964,-242.685196,522.181702,241.770645,-191.081818,408.913269,275.229614,-25.755987,275.657257,113.152397,29.173769,218.514236,52.573463,48.520317,258.095581,112.415154,-189.132492,634.019958,53.480427,-9.657875,744.879517,-80.386238,73.464775,652.406189,-156.209915,46.943584,645.186523
17:21:23:1780241350,137.179825,-237.860947,501.357727,202.524918,-187.939819,381.919678,244.342728,-25.680737,247.429459,90.031311,52.772976,196.902512,38.768089,62.984638,250.504074,83.747086,-179.203781,611.575134,29.474810,1.516357,722.581360,-97.999397,92.979088,629.128723,-164.329102,49.889465,644.686829
17:21:26:1780244568,106.388016,-275.435730,504.246582,173.626358,-222.456085,380.632507,194.443405,-37.338867,259.446228,58.278217,80.389351,210.560287,-10.441046,85.650322,245.869064,63.698902,-205.566193,619.951477,0.876948,4.729658,675.658691,-110.657578,116.806076,572.333740,-192.137482,104.111336,584.663879
17:21:27:1780246021,104.620369,-226.073944,515.038269,174.469391,-185.259323,410.804321,228.260101,-28.814703,306.876953,122.794212,81.632935,247.159424,62.866196,89.723145,278.428162,49.056591,-162.680252,605.863220,-5.480073,20.529032,661.426453,-93.889465,115.188080,557.520691,-163.513000,105.697266,578.388062
17:21:27:1780246163,104.359322,-224.628036,514.223450,174.348068,-183.839478,410.544159,226.778000,-28.165535,305.738647,119.964142,80.533699,246.400330,60.468529,88.470932,278.138702,49.271523,-162.001526,605.376953,-3.900424,19.867538,664.656311,-91.388351,116.903008,562.886108,-161.303940,107.033340,581.832214
17:21:27:1780246294,107.950050,-236.461166,523.906006,171.474152,-196.127243,414.199341,213.560486,-40.600060,301.637177,102.069412,64.146599,239.908020,52.834991,97.571152,273.809204,54.050743,-166.975616,612.516235,3.619496,23.645311,647.531250,-79.035294,108.355530,529.640259,-140.797913,120.662102,568.003967
17:21:28:1780246421,103.996040,-238.176819,525.185242,166.999176,-198.838501,414.285370,207.708191,-43.443844,299.940216,94.649818,60.927547,239.008469,46.222988,95.388847,273.476624,51.417816,-166.990082,613.873352,2.878349,25.591030,644.221008,-80.479576,106.640198,523.520752,-141.917328,120.984093,562.154968
17:21:31:1780250007,130.166473,-237.072357,570.833679,222.434128,-188.322983,440.781067,292.703400,-13.114780,282.318542,145.840347,78.798637,169.291763,83.234039,136.090790,182.479141,41.236988,-156.448608,670.124512,-74.728004,59.015049,726.638184,-194.394501,130.470871,570.253662,-243.402573,91.679710,502.103333
17:21:31:1780250131,140.102814,-232.810822,592.128784,220.762146,-182.363953,457.085052,278.945709,-8.770913,295.166229,133.057724,86.907784,187.259949,67.834946,141.596832,190.173782,55.276676,-158.876907,696.907776,-70.078659,49.347431,751.202820,-191.428070,96.557396,589.341309,-235.823196,83.486130,510.175232
17:21:31:1780250259,161.300461,-243.390930,621.437561,254.794144,-189.160950,490.120575,302.159302,-8.260146,321.433411,141.267197,75.500694,212.915634,80.397263,136.160431,195.132538,65.214989,-173.137405,725.573853,-81.094772,32.845779,770.415649,-191.364655,78.366302,592.693970,-235.155075,82.548782,509.070648
17:21:32:1780250405,176.299393,-249.476105,644.975952,266.070557,-194.529602,520.575500,303.442749,-20.289347,358.114471,151.772995,58.048801,249.383118,102.905853,116.883812,214.582733,78.941528,-183.487747,740.445923,-72.031029,8.010760,770.556030,-175.270142,52.651646,599.221313,-223.606522,77.924263,527.037781
17:21:32:1780250504,194.570129,-244.225952,661.510498,288.039978,-188.726639,547.617432,308.976440,-27.894884,378.630066,157.294281,48.337555,279.493744,115.753510,102.453896,234.692276,96.675674,-185.817154,754.302551,-64.651749,-11.720016,779.223206,-154.443497,45.493530,611.010376,-210.306625,73.132622,549.057922
17:21:32:1780250633,208.977173,-250.145706,684.215942,308.641144,-179.620972,578.365112,283.006256,8.299648,433.161194,127.427147,31.785219,308.920837,123.376038,95.046394,254.982498,101.000656,-191.994949,771.618713,-54.414562,-4.779935,766.015686,-149.226379,48.209751,594.496277,-214.175766,74.520889,538.632080
17:21:32:1780250778,217.883163,-245.781693,695.053467,309.760162,-169.746933,587.524658,284.152130,12.475371,436.886597,129.633347,30.425970,311.828369,122.484703,92.228325,257.092346,107.954727,-193.303284,782.128845,-54.411873,-13.557196,775.722107,-139.831635,35.697723,599.284485,-204.878784,70.580070,549.156616
17:21:32:1780250904,220.371719,-246.144806,697.409302,311.753235,-180.663193,589.747803,315.661102,-13.080314,428.820618,148.264313,34.278915,340.656586,126.063332,82.016083,279.137238,116.009804,-196.935257,787.235596,-50.511063,-29.532373,804.738708,-129.378555,23.312378,631.551086,-190.200150,63.001453,583.317627
17:21:32:1780251033,225.485672,-249.566986,691.127686,314.708099,-184.837997,581.408264,328.479462,-11.851847,427.553162,159.226990,40.405224,346.861053,125.920280,78.096001,283.609802,127.226364,-201.820648,787.787720,-36.217941,-35.533398,826.181885,-125.220749,14.991012,657.719604,-178.981949,59.643818,605.883057
17:21:32:1780251178,228.208710,-251.345993,683.256409,319.373016,-169.122543,582.265869,304.682556,9.694055,430.520111,146.496689,35.632626,315.619781,126.155319,98.158325,266.820374,131.072754,-206.743958,786.349670,-26.889832,-31.346321,826.480774,-128.034805,26.801262,664.378174,-185.113754,64.035889,608.445862
17:21:32:1780251305,231.070526,-252.505783,674.020081,315.551117,-170.646072,564.724976,325.009033,20.931662,423.160858,148.355057,73.691521,345.415283,129.630203,103.065407,270.002197,135.501419,-209.136017,781.911011,-24.410069,-38.287102,847.038330,-123.638947,24.713860,681.995605,-178.493912,63.756226,623.117310
17:21:33:1780251431,232.225098,-253.683151,666.338623,319.577179,-170.876450,556.054199,337.592010,30.254036,422.658691,158.284164,92.829338,350.591492,130.125168,101.669624,271.592499,137.342010,-209.720673,777.686646,-19.802094,-36.310940,855.432129,-126.746742,30.947388,693.102112,-179.333908,66.931145,628.412170
17:21:33:1780251578,228.540970,-259.973938,661.403381,315.812225,-183.367203,555.336731,313.481842,20.277277,443.002014,146.583038,94.488503,374.121490,130.110199,104.608002,295.415833,140.341537,-211.569595,768.786438,-0.106841,-30.853405,830.249512,-117.065224,47.199257,691.301819,-176.238800,74.218643,633.135803
17:21:33:1780251705,228.815903,-262.362762,657.957581,315.297302,-184.789154,551.911682,314.397003,21.653965,444.826294,146.933228,97.664330,379.410736,130.597855,107.724289,300.675507,142.477005,-215.298920,767.401428,18.153883,-27.884201,842.048645,-97.621605,59.383339,707.690857,-159.896957,82.624115,651.164124
