TIME, NECK_x,NECK_y,NECK_z,SHOULDER_LEFT_x, SHOULDER_LEFT_y, SHOULDER_LEFT_z,ELBOW_LEFT_x, ELBOW_LEFT_y, ELBOW_LEFT_z, WRIST_LEFT_x, WRIST_LEFT_y, WRIST_LEFT_z, HAND_LEFT_x, HAND_LEFT_y, HAND_LEFT_z,SHOULDER_RIGHT_x, SHOULDER_RIGHT_y, SHOULDER_RIGHT_z,ELBOW_RIGHT_x, ELBOW_RIGHT_y, ELBOW_RIGHT_z, WRIST_RIGHTT_x, WRIST_RIGHT_y, WRIST_RIGHT_z, HAND_RIGHT_x, HAND_RIGHT_y, HAND_RIGHT_z
15:15:23:1772681596,97.552063,-206.728790,717.677856,209.405151,-138.337173,609.713562,201.996536,61.155380,455.748383,30.503168,127.815353,351.255219,11.610106,90.050873,274.222046,-31.132095,-150.777481,790.433044,-244.990463,-21.622419,730.694885,-369.897644,35.318531,566.168457,-438.802277,-28.034538,579.781311
15:15:23:1772681739,90.275513,-209.454315,723.810303,205.871582,-146.362503,620.841309,190.888763,42.734310,460.380310,11.752441,39.687973,353.676056,6.052995,6.304529,273.999481,-35.574005,-150.198410,794.710266,-245.391373,-28.094091,722.913025,-387.089325,17.953661,573.266418,-449.769165,-50.749268,579.641785
15:15:23:1772681867,91.453995,-209.163666,723.037354,207.293991,-145.876053,620.777100,192.307770,42.425453,459.778046,12.900188,35.113270,354.161652,13.127485,-7.786144,279.065338,-34.508305,-150.038361,793.598450,-243.048508,-26.480749,721.486145,-383.673798,20.761553,571.507263,-447.883026,-46.407417,577.599426
15:15:23:1772681994,91.592308,-208.699997,722.670593,207.381866,-145.328613,620.572937,192.367905,43.046715,459.895203,13.026968,35.518726,354.430115,13.843261,-8.557789,280.083710,-34.330471,-149.676300,793.187805,-242.599319,-25.928228,721.155884,-382.947021,21.511290,571.159180,-447.314026,-45.443535,577.077881
15:15:23:1772682140,91.927299,-207.672684,720.746521,203.512009,-144.194336,619.359863,190.633484,42.186527,462.937073,5.782634,47.119450,375.589417,13.630974,7.549856,300.879120,-32.141670,-153.216736,791.043213,-239.610138,-30.059017,732.489685,-361.407288,23.861948,573.910522,-436.726562,-27.730829,578.680603
15:15:23:1772682267,91.927292,-206.092941,720.925659,203.310883,-143.573959,619.270752,190.047699,41.767879,462.110565,2.226069,27.490526,383.111298,21.647028,-8.472466,308.808777,-31.687088,-152.369431,792.074158,-239.826294,-30.146957,735.252014,-361.754059,22.239271,576.588989,-436.723755,-29.853683,578.329102
15:15:24:1772682394,93.372864,-205.269333,722.582031,205.492203,-142.987564,621.865967,195.185074,42.877838,465.482666,8.301809,28.617668,384.802887,28.035711,-9.659786,311.848389,-30.716150,-151.636658,792.702515,-238.165024,-29.178925,734.956055,-350.844330,16.771973,567.951111,-427.321930,-32.886696,570.321106
15:15:24:1772682539,93.356926,-205.221802,722.588867,205.489395,-142.891678,621.913696,195.433990,43.346718,465.972076,8.672044,29.731848,384.919403,28.450615,-8.373771,311.890686,-30.703678,-151.602844,792.759460,-238.171600,-29.097057,735.222351,-351.079956,17.052702,568.436340,-427.722290,-32.337025,570.972168
15:15:24:1772682666,90.879875,-203.226807,717.881958,202.019989,-143.592987,618.579224,193.573807,47.620445,474.181793,21.497219,93.736031,380.601196,12.182822,25.145159,333.821259,-30.807100,-152.220306,789.945679,-236.108002,-30.272379,738.366516,-360.211548,18.882010,584.391907,-436.583923,-28.063625,576.957703
15:15:24:1772682795,87.785568,-203.222656,713.977051,204.923630,-148.841568,615.840637,228.831970,24.894922,449.611115,79.814285,84.077599,325.425385,23.404650,22.934914,338.428497,-32.127880,-150.675644,789.679626,-239.552475,-28.140017,738.900879,-362.771423,20.208780,581.871094,-438.808258,-28.939411,577.184265
15:15:24:1772682940,88.547089,-204.764389,714.731628,207.317505,-151.580826,617.031616,239.421478,16.145929,444.902069,99.310951,76.636940,310.273224,33.716789,28.564754,333.186096,-31.797371,-150.726532,789.852661,-240.135132,-28.504997,737.945312,-364.826477,19.797083,581.135986,-440.702209,-30.242361,577.287720
15:15:24:1772683068,90.025795,-204.256500,716.340332,210.836472,-152.581650,618.568542,262.702515,11.230334,445.433563,118.171394,59.695324,308.772980,53.071758,13.271973,337.608429,-32.847046,-150.163315,788.262817,-241.771439,-24.855911,739.054443,-315.957184,-13.040549,545.821411,-405.598541,-4.047252,561.920715
15:15:24:1772683194,85.824486,-211.336166,717.250305,199.546906,-159.021317,622.595459,204.004852,52.841248,526.014954,59.897930,135.120148,422.731354,44.497128,75.904976,369.426086,-30.132420,-154.017670,785.852173,-229.611847,-34.162731,739.509583,-356.434937,-8.240838,589.771729,-434.645233,-22.098104,553.366028
15:15:25:1772683340,86.051422,-210.556870,719.434631,197.271469,-158.097244,622.568726,242.219772,20.412176,481.997955,124.679283,100.659348,349.578033,58.987064,54.507923,357.844910,-30.779287,-151.468567,783.475464,-231.464157,-35.050900,740.259033,-355.956390,-8.186798,590.148315,-433.577087,-21.744322,553.504028
15:15:25:1772683466,82.548378,-211.550888,717.136841,195.535706,-159.970596,620.454773,246.693405,9.258061,468.405182,133.930588,82.154572,326.017761,65.273293,41.105888,340.279327,-33.391277,-151.944504,784.381836,-234.448303,-32.452820,742.558289,-357.582825,-6.630855,589.422668,-435.620911,-22.142183,553.041626
15:15:25:1772683594,84.348427,-209.086655,718.304688,199.818222,-158.953873,622.274475,254.479294,5.568862,463.703857,140.864609,70.820267,316.329803,68.306679,35.683506,330.585236,-32.591820,-150.910828,786.718994,-235.895340,-32.177448,743.375793,-358.833313,-6.591700,588.109924,-437.729523,-23.001734,552.382568
15:15:25:1772683739,85.195694,-206.716324,717.287781,203.464188,-158.229919,622.045349,257.691254,3.121987,456.796600,142.169357,64.557877,306.704407,68.621254,31.363104,324.666016,-32.528355,-149.644348,788.073059,-238.177795,-30.555210,743.824280,-362.359344,-6.155241,586.849670,-441.936188,-24.497864,551.441833
15:15:25:1772683866,78.659058,-210.199539,712.555298,190.733337,-167.169479,618.067200,239.328415,25.562689,506.129395,121.713005,103.574631,376.754700,85.273239,52.369804,328.086212,-33.341019,-153.882889,781.920715,-228.438675,-32.866203,745.634094,-352.015137,-2.383927,599.378479,-431.946442,-11.323540,570.117981
15:15:25:1772683995,78.600548,-210.291840,712.441956,190.633713,-167.240036,617.887451,239.339035,25.330692,505.673889,121.660126,103.386154,376.355042,85.083717,52.178947,327.778748,-33.404617,-153.975891,781.828003,-228.511597,-32.922009,745.568054,-352.096436,-2.383519,599.305725,-432.027100,-11.315043,570.016235
15:15:25:1772684139,78.934097,-221.213013,703.723389,185.087234,-180.077423,595.185120,245.957397,-11.107564,445.733704,135.525223,74.151146,307.921448,67.012772,32.518406,322.110901,-29.345781,-158.871323,780.020142,-229.732056,-34.558998,747.329712,-357.420074,2.750907,599.884644,-438.850342,-12.785639,571.381653
15:15:25:1772684268,74.668549,-222.301758,700.296448,178.106934,-181.183517,589.039307,235.284180,-16.603724,433.296021,123.068344,68.523041,296.798157,53.781284,29.975183,315.355560,-32.607742,-159.402557,777.568787,-232.005920,-32.967613,746.710510,-359.406219,6.032061,599.404907,-440.388397,-11.361898,570.650085
15:15:26:1772684394,64.185112,-214.986298,688.781189,166.478302,-178.973419,573.629395,220.793716,-21.133661,407.497650,105.589577,60.196220,268.991394,34.314617,30.222013,296.483856,-34.391796,-152.579102,777.905029,-237.545029,-28.428301,747.952942,-367.032593,7.174056,599.523193,-446.891541,-14.734044,568.701660
15:15:26:1772684540,61.166737,-215.946426,686.140381,160.989914,-179.039749,569.014160,209.249466,-22.930504,399.603455,91.488205,58.017208,263.203308,20.718477,28.699299,292.507141,-36.586479,-153.403793,775.922180,-239.121857,-28.271557,747.001587,-368.036499,8.119788,598.420959,-447.716888,-14.077011,567.490784
15:15:26:1772684667,60.972279,-211.800491,685.503601,160.921967,-167.194672,572.238098,277.499725,34.104912,543.942078,151.396088,137.898453,434.364136,95.150139,118.718979,378.363434,-37.544628,-153.506302,776.973694,-240.051483,-30.823425,746.153503,-367.472351,7.232271,597.884094,-447.182037,-13.926525,567.412354
15:15:26:1772684795,63.975155,-205.713242,679.563354,159.274582,-156.205322,564.947144,253.521912,33.222393,468.300507,135.021500,141.801865,357.473999,63.568302,120.379684,325.770172,-37.136276,-137.306747,761.664062,-216.402191,17.727970,762.416870,-320.931976,32.967236,595.304016,-403.894806,15.067587,574.979553
15:15:26:1772685066,58.065605,-230.846725,692.161743,152.190445,-179.659134,570.408020,213.252258,10.979235,438.350372,115.843216,139.777924,318.203796,37.751308,113.194229,304.863098,-41.364117,-163.857071,783.636658,-238.897247,-24.894253,746.522888,-356.791504,19.949879,586.413757,-443.966736,0.533101,575.502136
15:15:26:1772685195,54.256538,-237.935272,692.970642,141.909973,-182.708145,570.093140,167.404556,37.588596,485.694824,-15.439853,79.061890,418.535065,-28.135586,7.369809,379.349396,-45.395947,-171.069290,782.452698,-235.500305,-27.399958,741.541443,-361.373138,16.114685,590.096619,-447.046173,-1.946427,573.984070
15:15:27:1772685339,56.164654,-235.672592,693.724792,139.929169,-181.833542,569.470215,158.406555,36.152855,483.798065,-25.643631,71.906250,422.710358,-41.781620,-3.549427,395.354431,-42.986141,-167.764420,780.576355,-230.412979,-25.361046,736.987000,-331.405640,-18.171518,564.870850,-415.515961,8.203526,564.730408
15:15:27:1772685467,57.425327,-236.411865,691.432556,141.835236,-180.041016,568.123169,138.727798,28.042122,458.180756,-30.534163,86.859505,375.032074,-63.689632,12.363635,366.241974,-39.879025,-169.607727,781.692505,-231.799377,-29.687717,748.520325,-352.601868,-12.892987,589.958984,-435.630432,6.919373,567.341187
15:15:27:1772685595,60.300449,-231.060455,684.214294,145.913177,-176.123230,562.195557,149.965805,39.064781,469.666992,-45.371548,29.420591,489.979919,-52.499649,-51.095695,478.562134,-36.333107,-164.390076,773.720154,-221.383865,-16.001135,746.942017,-301.552826,-41.068344,566.409790,-379.838409,-1.334254,570.697021
15:15:27:1772685740,61.049706,-222.429901,684.975464,147.414108,-175.531342,565.889038,156.260208,4.183441,423.918060,-27.936205,23.696508,371.994049,-56.456745,-37.786278,414.241669,-34.310219,-155.654190,771.077820,-223.467697,-19.325823,757.966248,-349.645081,-34.249016,610.302551,-406.734863,9.123962,562.824036
15:15:27:1772685866,70.097328,-215.810684,678.415100,161.314804,-175.820709,554.347046,171.772675,-11.731267,384.575958,-11.431604,12.617180,312.526215,-50.370613,-33.649803,368.430817,-27.687658,-146.421066,766.318604,-230.738586,-17.538578,754.068542,-358.383606,-32.144772,599.654480,-418.972992,15.414580,555.724731
15:15:27:1772686022,67.735420,-215.390152,676.629395,162.158524,-174.353317,550.420593,177.587357,-13.834179,370.967041,-0.193745,16.427700,278.868713,-47.253757,-27.623432,332.836578,-28.126619,-145.472107,770.461121,-235.989899,-14.828503,757.954163,-362.825562,-31.233152,597.666016,-424.006348,18.360220,553.043640
15:15:27:1772686164,67.735420,-215.390152,676.629395,162.158524,-174.353317,550.420593,177.587357,-13.834179,370.967041,-0.193745,16.427700,278.868713,-47.253757,-27.623432,332.836578,-28.126619,-145.472107,770.461121,-235.989899,-14.828503,757.954163,-362.825562,-31.233152,597.666016,-424.006348,18.360220,553.043640
15:15:27:1772686277,67.735420,-215.390152,676.629395,162.158524,-174.353317,550.420593,177.587357,-13.834179,370.967041,-0.193745,16.427700,278.868713,-47.253757,-27.623432,332.836578,-28.126619,-145.472107,770.461121,-235.989899,-14.828503,757.954163,-362.825562,-31.233152,597.666016,-424.006348,18.360220,553.043640
15:15:28:1772686402,67.734863,-215.389801,676.628723,162.158279,-174.352844,550.420288,177.588379,-13.833716,370.966919,-0.191540,16.429646,278.866943,-47.252384,-27.621223,332.834229,-28.127163,-145.471832,770.460449,-235.990204,-14.828012,757.953491,-362.825684,-31.232159,597.665222,-424.006348,18.361370,553.042969
15:15:28:1772686548,67.638084,-215.349380,676.520325,162.152802,-174.348495,550.387268,177.886337,-13.891071,370.922729,0.325978,16.623863,278.507141,-46.892532,-27.356674,332.386902,-28.229210,-145.431030,770.334106,-236.048080,-14.745578,757.793030,-362.847443,-31.070780,597.482483,-424.001831,18.547956,552.862305
15:15:28:1772686677,67.619720,-215.339310,676.492432,162.155624,-174.344986,550.378052,177.955612,-13.899326,370.913849,0.443116,16.666918,278.430084,-46.808517,-27.299637,332.290161,-28.250330,-145.421417,770.300476,-236.058441,-14.727295,757.745483,-362.845673,-31.037699,597.427917,-423.993042,18.585850,552.806274
15:15:28:1772686805,66.993195,-214.833755,675.474060,162.375900,-174.128036,550.120605,180.589676,-14.253288,370.605835,4.907429,17.934053,275.528076,-43.530190,-25.516361,328.655396,-29.023521,-144.973114,769.012573,-236.532990,-14.189363,755.878662,-362.796722,-30.073196,595.291382,-423.799042,19.594666,550.650635
15:15:28:1772686950,66.897514,-214.742569,675.382568,162.437088,-174.105469,550.161072,181.114716,-14.350518,370.621613,5.783141,18.136631,275.045532,-42.880489,-25.211370,328.035736,-29.137470,-144.885422,768.879211,-236.609131,-14.097646,755.675842,-362.805054,-29.921413,595.057068,-423.779114,19.759741,550.411987
15:15:28:1772687076,66.544174,-214.334976,674.805908,162.827316,-173.994247,550.232361,183.585327,-14.817417,370.574310,9.928599,18.948816,272.633179,-39.771633,-23.939531,324.962708,-29.600515,-144.555649,768.120605,-236.958496,-13.851836,754.650879,-362.855316,-29.343851,593.899353,-423.746460,20.373110,549.275208
15:15:28:1772687206,66.540344,-214.331909,674.796509,162.832321,-173.993484,550.230774,183.615753,-14.821649,370.572723,9.979635,18.961590,272.602783,-39.733414,-23.921638,324.923737,-29.606174,-144.553925,768.109192,-236.963150,-13.851002,754.635742,-362.855988,-29.338892,593.881958,-423.745819,20.379036,549.257935
15:15:29:1772687350,67.064293,-214.338928,673.980347,163.916763,-173.957428,549.929321,186.099228,-15.064507,370.205933,13.816073,19.526224,270.169464,-36.718712,-23.116270,321.890533,-29.353846,-144.836212,767.213684,-236.907608,-14.484465,753.567261,-362.626373,-29.799078,592.672241,-423.584015,19.933123,548.164978
15:15:29:1772687478,66.454277,-215.050812,671.984863,171.971115,-179.831299,551.654358,207.864014,-27.461485,365.517273,40.823383,8.134629,253.717300,-18.597408,-26.789362,303.030243,-29.459976,-141.220169,764.614685,-241.832016,-13.901800,754.646362,-367.815430,-29.329453,591.487915,-427.817261,21.372698,545.058533
15:15:29:1772687604,66.424919,-215.030289,671.992432,171.955887,-179.832138,551.673645,207.920731,-27.499094,365.525177,40.933266,8.141543,253.665741,-18.515352,-26.757086,302.960876,-29.487137,-141.189987,764.613342,-241.844742,-13.856337,754.627625,-367.822876,-29.277939,591.468567,-427.817535,21.427349,545.036133
15:15:29:1772687752,66.578796,-210.679977,668.323792,175.208771,-177.287918,549.242188,218.299210,-29.394329,358.818054,55.404350,4.944287,238.211868,-4.620250,-30.878313,287.180359,-30.413855,-139.715912,762.867310,-244.508072,-11.756555,754.378052,-370.272888,-28.858976,589.371643,-430.659576,23.080334,543.541138
15:15:29:1772687879,66.661751,-210.834808,667.926575,175.026016,-177.347610,548.588928,217.818268,-29.456854,358.050812,54.921879,5.284257,237.512375,-5.149025,-30.468380,286.496277,-30.337435,-139.935760,762.549133,-244.467606,-11.958658,754.197144,-370.315430,-28.899532,589.200134,-430.721985,23.095280,543.432800
15:15:29:1772688026,74.405228,-212.208481,668.113831,183.468460,-183.946075,542.929810,234.901703,-41.345417,343.865234,68.738434,-2.611790,221.422150,6.340384,-34.550262,273.270264,-25.577087,-134.632431,759.596680,-248.196045,-10.558002,752.912292,-377.478729,-28.995834,585.065552,-437.122772,26.940779,538.949768
15:15:29:1772688173,75.973328,-213.505508,669.913330,184.905945,-184.985199,543.437317,237.907410,-44.769703,341.842712,77.401352,-3.000878,211.649536,13.911202,-35.781052,262.219604,-24.482872,-134.428711,760.674377,-248.140198,-10.314405,751.003967,-379.266144,-29.034920,583.536743,-438.700378,27.945562,537.661133
15:15:29:1772688300,77.601524,-214.275742,670.289001,187.582855,-184.962433,543.786926,240.073700,-44.528053,340.597748,83.494408,-2.111755,204.212646,17.873549,-34.967785,252.756897,-24.378162,-135.997528,761.322571,-248.276855,-9.705692,750.452454,-382.967712,-28.963947,584.473633,-440.548553,28.666325,536.111511
15:15:30:1772688421,77.825897,-214.130585,670.398743,187.864548,-184.767700,543.977844,240.643387,-44.443832,340.825592,84.617615,-1.851920,203.902542,18.795744,-34.633503,252.204742,-24.205883,-135.847366,761.345337,-248.093033,-9.620964,750.231384,-382.587036,-29.099232,584.152832,-440.184082,28.450117,535.736633
15:15:30:1772688570,79.585823,-213.441071,670.389099,190.113037,-184.076675,544.666626,244.017654,-44.478386,341.582611,89.975716,-2.010256,202.674133,23.547001,-34.586311,250.138199,-22.666231,-135.486069,761.148071,-246.746063,-10.064706,749.974670,-381.134216,-29.513897,584.047913,-439.230621,27.813795,536.128906
15:15:30:1772688695,79.588097,-213.440292,670.382935,190.116531,-184.075272,544.662476,244.028229,-44.476688,341.581451,89.994865,-2.002168,202.666321,23.563026,-34.576828,250.126511,-22.663675,-135.486160,761.142334,-246.742004,-10.063619,749.969116,-381.129578,-29.510118,584.042358,-439.225281,27.818300,536.123901
15:15:30:1772688799,76.805458,-213.741791,665.202332,190.223465,-184.806534,543.199585,249.998398,-46.598045,342.746307,99.623024,0.574756,203.317902,32.224098,-30.280436,249.549911,-21.031548,-133.244980,757.249451,-246.036957,-12.578651,748.932922,-380.742950,-28.508648,584.594971,-438.295929,27.470381,535.584351
15:15:30:1772688944,79.961708,-216.098022,665.079834,192.413925,-184.055130,542.798584,253.408249,-43.474377,344.648773,106.028946,5.589399,202.968750,37.863293,-26.890066,246.755554,-19.800991,-134.854721,754.827576,-243.602432,-12.352787,747.796692,-378.936157,-27.478437,584.140747,-437.944794,27.489042,535.879211
15:15:30:1772689071,74.028618,-211.420502,666.525879,185.462387,-183.492416,546.825439,252.192734,-48.560917,352.863373,113.018066,7.357627,211.556519,42.399273,-24.795782,247.591141,-21.493223,-130.803513,755.229919,-243.217224,-15.180901,747.944763,-373.347778,-26.294542,585.191833,-433.687897,25.313656,538.488770
15:15:30:1772689215,81.168457,-212.841293,667.333923,190.099060,-182.426468,544.593506,256.061218,-46.306103,348.629181,113.599968,4.992757,206.353027,43.530136,-25.677984,246.233078,-19.808031,-133.828110,754.475586,-242.755081,-15.940823,750.039551,-373.189789,-25.964245,585.250427,-434.196320,26.104095,538.415405
15:15:31:1772689343,85.691956,-215.511047,669.410461,193.214325,-183.099869,544.786255,256.685730,-45.567451,347.537170,113.440094,1.844771,203.304703,42.949253,-26.213594,245.182892,-19.495234,-136.729843,753.441406,-240.994400,-13.726376,748.784546,-372.413818,-26.066069,583.687744,-434.081421,27.016247,538.015869
15:15:31:1772689470,85.076927,-220.167435,669.285583,193.248276,-183.925537,545.787292,256.634644,-42.565228,351.572815,116.506088,5.041201,204.686981,45.801140,-25.277630,244.381638,-19.910149,-139.431900,752.029358,-239.441330,-13.505623,746.944275,-372.979462,-26.132427,583.868591,-434.143127,27.063066,537.854126
15:15:31:1772689615,73.994705,-214.663940,672.249512,188.223358,-182.332977,549.105896,266.327209,-37.773743,355.596588,118.356720,0.425711,207.131256,43.102146,-25.886606,245.461349,-34.469002,-138.224045,758.932251,-232.364273,28.326555,757.140808,-334.208618,0.712709,568.943420,-421.635529,31.998846,547.749451
15:15:31:1772689745,75.847549,-228.693359,686.075378,175.264297,-184.791641,558.101257,259.544556,-34.158810,379.884918,109.707085,6.052163,240.985107,31.943098,-29.723413,253.104294,-40.580208,-154.585571,759.026489,-211.005463,27.501434,800.319458,-311.974030,20.243834,615.336304,-389.367737,30.143812,564.572021
15:15:31:1772690015,76.329056,-219.074219,676.125610,174.264542,-179.173126,555.810425,250.440063,-35.404533,383.345734,107.521698,11.031084,252.889008,34.923553,-28.251257,256.386810,-33.023228,-150.905029,749.936401,-221.564224,-1.548082,772.480164,-326.031616,22.966980,601.906555,-401.938293,27.964954,555.791870
15:15:31:1772690144,85.999176,-214.643265,671.302063,185.654633,-176.738098,551.384521,260.014771,-34.454838,375.263153,110.492554,7.574957,249.233078,36.314159,-28.993826,256.724091,-25.192551,-144.857635,743.488953,-224.632736,-7.233024,759.142090,-336.928619,22.864302,593.280579,-414.944580,26.430819,549.745483
15:15:31:1772690271,86.160416,-213.250931,678.212646,201.287170,-181.479065,558.287292,279.693146,-34.286098,370.828033,126.470093,-13.685195,227.839478,44.087418,-32.928738,249.901917,-37.898052,-140.322998,740.358704,-224.381149,33.402843,720.302917,-307.606354,19.171003,524.475708,-395.980225,42.695324,546.803284
15:15:32:1772690415,74.495422,-203.748322,677.983398,185.024643,-167.192093,553.865906,255.552322,-24.060101,357.560455,109.359024,21.303236,210.416077,43.902912,-26.288393,245.360046,-35.342670,-134.194260,767.208008,-251.461380,5.114660,749.128540,-359.781555,26.925282,564.679565,-446.682770,25.470289,526.539551
15:15:32:1772690544,81.678329,-192.268433,654.063293,179.069046,-149.278000,524.092163,232.742767,-6.795794,325.898102,74.564293,47.044930,199.083069,15.159056,-6.985113,232.788910,-27.734518,-126.977798,744.213928,-249.118637,-1.140162,745.849792,-359.837280,26.958569,566.757080,-445.046539,25.161713,527.656616
15:15:32:1772690697,92.121132,-191.711426,640.327942,172.384491,-144.600937,502.031433,200.796341,5.913958,306.351654,32.301559,58.873306,195.420563,-20.733397,-1.670860,227.354141,-18.827633,-128.370026,728.920105,-238.669907,-3.164485,718.714111,-330.664215,-0.602863,528.609741,-416.935608,34.593891,525.272766
15:15:32:1772690845,92.851677,-194.622818,627.102173,160.884918,-147.605835,483.223267,131.287918,-11.153192,277.848358,-56.010574,14.957009,190.194458,-97.375397,-46.085197,235.486160,-14.910683,-129.112305,718.625549,-224.987076,11.428550,706.543274,-319.286865,7.139709,517.753052,-405.828247,41.652607,518.805847
15:15:32:1772690972,96.471771,-201.133026,598.406860,171.368866,-142.212891,454.670563,142.938110,14.255688,251.621429,-64.910591,28.125021,192.751984,-94.429153,-44.897076,236.033768,-17.466843,-141.518204,696.149597,-221.623840,23.123846,712.682556,-311.971954,18.119331,513.020142,-404.797241,44.140438,521.393616
15:15:32:1772691095,104.692680,-209.086456,576.558472,170.417480,-141.004242,427.689209,140.244034,31.738773,232.336594,-72.022575,34.049103,173.322205,-98.395287,-37.397675,223.991241,-13.006635,-150.807999,676.484192,-216.143555,20.726130,705.755981,-319.666992,15.872817,508.167267,-413.639557,42.770782,520.264526
15:15:32:1772691240,111.620338,-234.379883,578.061279,180.237625,-161.763794,429.551819,159.620270,24.137735,240.928329,-50.915195,29.541563,167.763229,-93.266365,-34.826199,219.056824,-12.033560,-173.544235,673.570068,-198.423538,17.421841,718.838013,-318.607635,27.811367,527.993103,-416.928070,41.632973,519.332642
15:15:33:1772691367,108.169884,-227.177063,570.766357,182.143753,-162.651566,423.217285,167.427673,17.106607,230.070343,-42.184933,19.814278,157.613846,-89.576691,-36.634209,212.814056,-16.282074,-165.343002,663.207642,-209.478790,19.395172,695.604370,-329.136841,30.941889,505.876373,-427.183411,44.470451,511.736206
15:15:33:1772691493,100.496651,-223.428757,569.974365,181.093964,-155.071609,422.926941,168.818924,26.712254,224.955124,-41.660011,24.797232,143.171844,-84.569832,-31.944870,204.234222,-24.580843,-162.268402,667.341919,-224.619125,22.955046,696.165588,-341.486603,28.698116,499.692261,-441.083923,42.846725,508.066895
15:15:33:1772691613,103.576042,-219.520493,568.422729,182.178360,-144.740936,414.405334,170.448151,47.399193,212.168442,-45.901073,32.186390,123.420105,-81.607719,-29.263683,189.860458,-34.528622,-155.812851,658.483887,-241.664474,37.338852,685.314636,-359.961975,33.780308,479.628448,-461.256561,36.126274,506.225403
15:15:33:1772691745,104.656975,-211.087402,562.667969,174.207779,-135.007431,405.852661,154.344574,57.028027,205.510422,-59.180840,38.632072,112.782234,-94.629105,-24.421312,177.332916,-37.423531,-152.916183,648.710327,-250.153061,33.213451,670.337830,-369.677765,28.747112,466.344635,-466.591492,29.582090,505.121643
