TIME, NECK,,, SHOULDER_LEFT,,, ELBOW_LEFT,,, WRIST_LEFT,,, HAND_LEFT,,
, x,y,z,x,y,z,x,y,z,x,y,z,x,y,z
20:23:52:1704790971,-175.994873,-103.918282,2398.296875,-48.000893,-95.640778,2454.660400,144.223389,-38.548164,2399.336670,195.150253,-130.440704,2259.895996,261.109589,-147.803711,2284.428467,-197.882568,-54.842731,2277.593018,-49.347698,30.421621,2152.730957,1.947913,-138.767395,2151.372803,-27.689493,-201.555679,2187.014160
20:23:52:1704791102,-174.138062,-104.974075,2395.009766,-42.953781,-99.807205,2445.307861,145.925400,-40.955936,2381.907227,198.927765,-137.355942,2246.628418,263.256836,-156.205673,2273.956299,-196.952606,-57.022224,2273.735107,-45.407326,32.197151,2155.917969,2.078440,-137.770065,2150.143311,-27.258064,-201.113586,2184.816650
20:23:52:1704791245,-173.571381,-102.794800,2398.898438,-43.429531,-98.036568,2451.464355,146.686142,-41.862400,2389.531494,198.385788,-141.827667,2256.414062,263.659882,-158.918182,2282.581543,-197.040558,-55.693817,2277.431885,-46.428337,32.225956,2157.561768,1.768362,-137.488068,2151.686279,-27.652668,-201.903961,2184.197510
20:23:53:1704791400,-173.722534,-99.697189,2403.462402,-43.098301,-88.339149,2454.704834,145.174515,-33.277782,2385.235596,197.669800,-138.014008,2255.698486,262.121216,-159.437180,2281.097656,-200.399460,-57.289513,2280.599854,-49.185841,28.608440,2159.296875,3.035620,-140.089493,2149.477783,-28.879997,-202.047012,2184.669434
20:23:53:1704791524,-180.636887,-98.568848,2401.126709,-59.681454,-88.139252,2460.332275,128.293030,-33.413284,2416.882812,188.341492,-119.200317,2285.105225,249.451553,-153.074478,2286.253174,-196.607498,-46.900883,2286.188965,-53.065838,31.125650,2163.466064,5.837817,-127.713310,2144.680420,-22.081797,-186.254990,2182.819824
20:23:53:1704791651,-180.636887,-98.568848,2401.126709,-59.681454,-88.139252,2460.332275,128.293030,-33.413284,2416.882812,188.341492,-119.200317,2285.105225,249.451553,-153.074478,2286.253174,-196.607498,-46.900883,2286.188965,-53.065838,31.125650,2163.466064,5.837817,-127.713310,2144.680420,-22.081797,-186.254990,2182.819824
20:23:53:1704791798,-180.582657,-98.645050,2401.012207,-59.649296,-88.191322,2460.261719,128.312820,-33.337582,2416.916016,188.439163,-119.039032,2285.117432,249.563278,-152.888306,2286.268555,-196.538239,-46.948814,2286.084961,-52.984669,31.161488,2163.427490,5.992133,-127.645775,2144.597168,-21.914732,-186.213577,2182.706299
20:23:53:1704791898,-180.582657,-98.645050,2401.012207,-59.649296,-88.191322,2460.261719,128.312820,-33.337582,2416.916016,188.439163,-119.039032,2285.117432,249.563278,-152.888306,2286.268555,-196.538239,-46.948814,2286.084961,-52.984669,31.161488,2163.427490,5.992133,-127.645775,2144.597168,-21.914732,-186.213577,2182.706299
20:23:53:1704792025,-180.582657,-98.645050,2401.012207,-59.649296,-88.191322,2460.261719,128.312820,-33.337582,2416.916016,188.439163,-119.039032,2285.117432,249.563278,-152.888306,2286.268555,-196.538239,-46.948814,2286.084961,-52.984669,31.161488,2163.427490,5.992133,-127.645775,2144.597168,-21.914732,-186.213577,2182.706299
20:23:53:1704792168,-179.852814,-100.743744,2395.937988,-59.480152,-81.688934,2454.413330,125.278923,-24.252344,2401.562256,185.554291,-111.287582,2270.680664,245.159241,-145.165451,2284.248047,-198.705460,-52.384331,2279.334229,-52.705212,29.827982,2162.331299,5.967647,-129.106735,2143.423828,-22.570326,-186.795410,2182.415771
20:23:53:1704792298,-179.866928,-100.709030,2395.912109,-59.497662,-81.685654,2454.383545,125.250069,-24.249788,2401.532959,185.499298,-111.252663,2270.629395,245.099701,-145.137100,2284.181152,-198.710052,-52.330246,2279.321533,-52.694069,29.947382,2162.403076,6.203398,-128.869003,2143.283203,-22.256824,-186.647232,2182.191406
20:23:54:1704792426,-179.826019,-101.314888,2394.200684,-59.563057,-81.947578,2452.716553,121.178581,-16.217201,2396.081787,181.928696,-100.338249,2263.611328,241.861252,-133.660828,2276.963379,-198.471695,-52.588528,2277.782471,-52.500694,31.086605,2161.930176,7.003766,-127.417656,2142.634033,-21.531115,-185.315048,2181.258545
20:23:54:1704792568,-180.010498,-100.196388,2394.840576,-57.512589,-78.905121,2447.125732,120.607216,-21.364264,2375.388672,174.101196,-106.049728,2240.208008,234.205490,-128.711411,2267.650146,-203.317017,-52.777985,2278.494385,-54.141254,30.467354,2166.532471,10.729223,-124.835442,2140.053711,-20.747774,-181.693619,2177.907227
20:23:54:1704792698,-180.117722,-101.425507,2394.780029,-52.959965,-81.465225,2440.152832,122.199760,-23.371756,2355.259277,164.667648,-114.088585,2217.295410,224.889755,-141.025085,2242.944824,-206.206238,-54.551491,2276.779541,-55.227356,33.607586,2166.000244,11.775650,-123.763023,2142.489990,-21.315548,-181.524780,2179.597412
20:23:54:1704792825,-181.320328,-99.414757,2395.717773,-52.477734,-82.911247,2436.126953,119.725571,-28.827284,2343.494385,155.497818,-121.152458,2204.962646,216.725891,-147.893906,2228.064453,-207.960770,-53.421638,2277.623779,-54.597496,31.917505,2168.404297,11.128113,-125.385162,2142.532471,-22.161715,-184.240387,2177.486572
