TIME, NECK_x,NECK_y,NECK_z,SHOULDER_LEFT_x, SHOULDER_LEFT_y, SHOULDER_LEFT_z,ELBOW_LEFT_x, ELBOW_LEFT_y, ELBOW_LEFT_z, WRIST_LEFT_x, WRIST_LEFT_y, WRIST_LEFT_z, HAND_LEFT_x, HAND_LEFT_y, HAND_LEFT_z,SHOULDER_RIGHT_x, SHOULDER_RIGHT_y, SHOULDER_RIGHT_z,ELBOW_RIGHT_x, ELBOW_RIGHT_y, ELBOW_RIGHT_z, WRIST_RIGHTT_x, WRIST_RIGHT_y, WRIST_RIGHT_z, HAND_RIGHT_x, HAND_RIGHT_y, HAND_RIGHT_z
15:08:15:1772254008,82.719223,-230.576126,617.165283,158.160294,-191.784698,488.380463,213.563965,-49.508675,317.891968,84.791527,26.479357,197.306580,115.570961,100.023880,195.392685,-8.605987,-161.217667,704.904785,-206.459686,-44.718109,745.657227,-341.822723,-55.800541,606.403992,-407.584076,-59.944794,551.345947
15:08:15:1772254138,88.608093,-226.784836,610.476685,175.004929,-187.345978,489.428040,264.130951,-2.078816,386.670166,119.068611,74.709801,285.311890,105.058601,113.234360,216.509064,-5.968369,-161.678406,699.149170,-201.544403,-41.832417,746.384949,-328.266998,-56.107170,598.402649,-401.930817,-56.833996,553.577148
15:08:15:1772254266,93.013962,-225.707230,611.791321,182.474136,-188.792130,490.056396,276.613831,2.163961,395.245300,130.905472,86.629066,295.762695,110.178383,112.998779,221.802673,-3.679469,-161.211517,701.531677,-202.733841,-40.029472,747.166626,-328.646454,-55.002037,594.986694,-403.748810,-55.928764,550.213867
15:08:16:1772254409,101.912354,-229.987976,612.776184,189.770996,-186.281311,484.375641,270.379456,12.151941,375.969971,115.612373,92.512886,275.060455,96.165047,128.119888,201.910889,2.373919,-160.416672,703.300598,-204.792145,-37.708118,746.325134,-336.857849,-63.386837,592.940125,-411.410370,-58.047115,542.689575
15:08:16:1772254536,104.846100,-235.022995,625.934509,223.980103,-207.326065,514.995361,311.965424,-49.669579,345.778717,156.231979,4.547875,219.520126,120.347763,81.536400,234.347458,-0.398211,-155.820129,709.751160,-216.534103,-29.718130,740.631165,-354.715302,-53.421043,583.861450,-423.482849,-58.671810,521.710327
15:08:16:1772254665,100.904778,-243.779770,643.964783,234.071426,-220.172562,551.221924,408.725037,-47.602089,565.660889,291.694824,39.786896,419.781860,224.204834,45.754200,367.297516,-6.656073,-161.877258,719.700928,-214.005798,-22.776381,741.161743,-317.562164,-53.197075,562.136780,-403.875885,-56.258438,529.641296
15:08:16:1772254936,101.847549,-232.425247,637.463928,205.817749,-187.312012,519.548218,349.561890,-15.985221,429.142029,245.042587,94.522331,295.522919,172.186279,135.840729,302.598145,-7.905155,-147.675888,703.429871,-178.280655,28.153791,725.044556,-285.503265,22.832293,550.374573,-364.577972,-21.070890,553.646301
15:08:16:1772255066,99.609093,-219.625946,639.065735,188.372696,-180.900238,512.451355,296.521606,-29.281258,368.485565,184.464523,59.167728,231.908157,177.227600,132.999252,266.901703,-7.435069,-139.772415,705.419983,-206.959396,-11.855036,742.220276,-327.945221,-36.845451,584.848755,-395.262665,-53.594063,530.187866
15:08:16:1772255208,96.407692,-224.844452,629.402222,185.910019,-183.708313,503.156128,288.531189,-31.275496,354.313324,169.686401,52.271278,219.077118,166.238922,128.578003,249.986435,-9.679765,-144.839386,698.713013,-207.817276,-14.086157,739.969910,-330.598938,-33.391655,582.018738,-398.167908,-50.097904,526.999146
15:08:17:1772255336,87.928467,-217.297485,616.827209,174.471619,-174.597168,488.982941,256.662964,-18.516748,330.145538,122.206017,59.375294,205.460510,133.359604,139.575760,222.343826,-6.616980,-143.717331,706.755920,-208.938995,-15.022307,738.400635,-325.009064,-35.722015,574.685303,-398.989502,-50.351971,527.309448
15:08:17:1772255466,87.766876,-214.390808,604.744141,171.676956,-171.049393,474.643707,241.020355,-13.318480,309.426666,91.448318,53.777649,194.238937,108.032707,135.243271,196.957642,-12.635365,-146.804443,693.450623,-214.575165,-16.952232,732.431213,-328.248383,-38.716888,565.789917,-405.476044,-52.084221,522.446289
15:08:17:1772255608,87.728767,-214.448380,604.536377,171.644058,-171.058548,474.450043,240.818024,-13.287112,309.189911,91.101738,53.648869,194.085571,107.610466,135.133301,196.779922,-12.743160,-146.857742,693.177429,-214.754105,-16.983047,731.759705,-328.186340,-38.892559,564.965576,-405.355103,-52.299564,521.523682
15:08:17:1772255735,85.380440,-216.317886,597.718628,169.279633,-170.627594,468.266266,232.010834,-10.135874,302.937927,77.848999,52.447052,191.183670,94.075996,134.058884,190.570023,-16.794346,-146.559113,683.557800,-210.332428,-2.198875,713.683289,-321.989960,-18.752325,545.001465,-400.894165,-36.412636,506.405701
15:08:17:1772255865,88.483147,-227.749405,599.472534,182.601105,-180.306671,476.874084,234.911331,-16.049116,309.918762,78.497963,40.124157,196.126266,94.878761,121.890877,189.911331,-18.672094,-155.813599,678.909424,-193.923798,14.033482,694.058228,-302.934052,23.619829,521.930908,-381.835907,-19.589827,518.147949
15:08:17:1772256008,87.181175,-226.527069,594.798035,183.428360,-179.463974,474.198120,237.502838,-15.499174,308.136902,80.560730,37.504601,194.190079,95.312103,119.446800,188.224030,-22.009604,-154.250076,670.516541,-194.563416,18.099516,680.391418,-298.343384,31.999643,505.776062,-377.822998,-9.876988,508.460876
15:08:17:1772256136,88.420105,-230.361542,586.731934,190.498352,-184.050400,468.277039,250.131989,-16.579464,303.482697,90.110603,30.546356,187.013657,98.260406,114.615028,186.168182,-21.711252,-158.224457,664.914917,-190.372528,21.823689,676.757568,-292.469696,43.107525,499.076721,-370.511047,-2.076209,510.883881
15:08:17:1772256265,91.194351,-231.700363,590.264648,195.162659,-184.945267,464.873779,258.998016,-10.984302,294.368591,94.672577,29.923290,167.910095,89.125259,116.699707,179.670547,-20.223274,-159.350220,677.743408,-191.100021,31.216516,695.541748,-297.891571,40.737747,510.309448,-378.738281,-7.315688,501.331696
15:08:18:1772256408,91.786255,-235.967346,592.603943,190.646774,-185.280228,467.658875,242.586060,-17.559618,291.534363,78.065544,32.819519,173.369705,86.600204,119.055611,173.700653,-16.055204,-166.790894,683.288391,-187.183502,18.442110,708.065063,-292.100891,40.270405,525.873291,-371.788055,-2.750896,503.396393
15:08:18:1772256536,94.536057,-234.512161,585.604248,196.212265,-181.138870,465.645142,245.147034,-12.314216,291.818115,78.587830,33.456333,176.870712,87.204048,119.078568,173.011215,-13.703995,-167.705734,676.437012,-182.122559,16.970947,707.680054,-289.227722,47.366886,529.491455,-366.801605,1.525030,507.505585
15:08:18:1772256665,92.354942,-228.783478,586.361206,197.643463,-176.913742,466.930847,251.120804,-7.612228,291.800568,80.654129,35.570194,178.275818,88.315521,121.963326,172.880157,-15.676394,-163.628494,680.034546,-186.243744,21.631882,714.010010,-290.273773,52.162201,531.874512,-366.274475,2.693470,508.820282
15:08:18:1772256809,90.904900,-227.704712,580.168213,204.490341,-174.825684,468.066010,262.724945,-1.783758,295.574188,89.437248,41.933498,183.761993,86.333549,128.554199,171.619049,-15.169472,-167.637802,680.749451,-187.941330,17.760828,716.458130,-286.372894,51.419910,530.038269,-364.274475,4.982427,504.433289
15:08:18:1772256936,88.671021,-232.240540,580.099976,203.273956,-177.646072,467.992920,262.161865,0.118360,298.471863,89.759407,46.604393,184.176453,85.633110,133.822678,173.074432,-17.440140,-171.147507,681.538330,-187.782608,18.412247,717.496643,-287.146393,54.584682,530.653015,-365.219055,7.029459,505.656494
15:08:18:1772257066,84.977356,-233.422531,578.958923,199.750031,-178.718170,464.636383,260.038147,2.699003,295.786011,86.301643,55.749016,182.515457,81.386963,143.678986,170.537018,-19.192406,-172.635910,684.657166,-189.525009,20.005703,722.316223,-287.377899,60.581173,533.173523,-363.795380,8.981955,507.565186
15:08:18:1772257209,93.985947,-235.150818,584.044617,199.738495,-177.847076,465.168152,252.983093,3.603592,299.016907,85.132126,56.093853,181.935730,81.358856,142.995682,170.633362,-14.394977,-173.721802,682.184875,-184.454865,14.661148,719.297546,-291.391907,53.995766,538.212769,-365.427002,6.044775,504.459747
15:08:18:1772257336,93.883499,-235.085159,584.043152,199.368881,-178.151047,465.353027,252.033615,2.551541,299.053192,83.870735,55.112423,183.310089,81.556419,141.791794,171.440598,-14.563643,-173.480484,681.479309,-184.662216,13.891951,719.560303,-292.498901,53.168823,539.564209,-365.633331,5.595151,503.954834
15:08:19:1772257465,93.163376,-234.046600,583.158447,199.761108,-178.378448,465.806549,251.206604,1.838878,299.733795,83.691223,54.385296,184.194275,82.010132,140.737991,171.780716,-14.345542,-173.279312,681.228577,-184.770264,13.674781,714.451050,-291.175690,53.727146,534.531677,-365.962158,5.782559,503.952515
15:08:19:1772257609,92.210312,-233.589401,583.104614,198.089447,-178.092743,465.295746,247.949875,2.098382,299.107086,80.232086,55.252823,184.544403,80.130348,141.474091,171.752731,-14.442891,-173.864182,682.189209,-184.531189,13.395265,713.293335,-288.502686,52.444096,531.999634,-365.405487,6.224166,504.468872
15:08:19:1772257737,89.573990,-230.640411,578.812500,186.790878,-173.308868,455.877197,233.286865,4.955337,288.800964,62.906845,58.219616,180.605469,76.277138,143.515930,173.108490,-14.196128,-174.332443,681.004150,-186.109787,6.949857,723.424072,-290.475494,40.835743,542.752075,-365.767517,3.179781,502.500641
15:08:19:1772257896,88.454330,-229.244217,575.979614,185.680710,-172.763062,454.467896,229.225708,5.053625,288.984222,59.166237,57.499866,183.015594,73.822411,141.566849,172.411316,-12.612022,-174.237610,679.647766,-184.175903,3.928304,724.909485,-293.227325,36.130898,548.659790,-365.367493,2.395682,501.432892
15:08:19:1772258015,87.808517,-229.713531,576.439697,181.577469,-171.671661,452.072815,221.020844,7.984459,286.428497,49.818470,60.456631,181.083908,65.981316,144.252777,168.576050,-12.922891,-174.407196,681.044250,-185.077637,4.823580,724.049683,-295.618652,35.560719,547.707336,-367.220551,0.896269,499.787231
15:08:19:1772258139,88.495361,-230.426544,577.886841,182.000183,-172.054718,453.035553,218.699005,8.141697,286.592865,45.948669,59.747204,182.517029,63.027946,143.069244,167.166351,-12.454205,-175.236038,682.852966,-186.271988,2.915993,726.668152,-298.312744,32.920994,550.633240,-367.947235,-0.265403,498.577850
15:08:19:1772258271,88.379799,-230.900635,579.157288,182.251984,-172.465012,454.002380,217.538208,8.614302,287.358948,44.264973,59.080677,182.634140,61.553093,142.349838,166.148590,-12.573563,-175.498077,684.484680,-186.611740,3.780365,726.143738,-299.374420,32.763206,549.815735,-368.929230,-1.035690,497.663788
15:08:20:1772258415,91.443657,-233.984756,582.948730,182.845688,-174.129318,456.517578,214.038589,6.363839,288.506958,39.021297,60.516338,188.729599,59.152679,142.004944,167.386642,-10.881826,-176.498840,685.953491,-186.777100,1.781806,723.568359,-294.382172,34.841038,544.805786,-367.824432,0.181330,498.966187
15:08:20:1772258541,91.430214,-233.974045,582.931641,182.837524,-174.120102,456.506683,214.033096,6.379128,288.507477,39.011868,60.527061,188.739792,59.138748,142.016296,167.399216,-10.901033,-176.484863,685.926819,-186.783752,1.812652,723.499878,-294.360046,34.856026,544.719971,-367.798279,0.196526,498.876068
15:08:20:1772258672,90.575325,-233.373108,582.424316,181.989441,-173.815170,456.148804,211.409424,7.394418,289.025726,36.028416,60.986900,190.102905,56.600845,141.776566,167.009796,-11.383750,-175.865921,685.510193,-186.479004,3.497794,719.524414,-293.442749,34.723167,540.342224,-368.555176,0.237072,497.392944
15:08:20:1772258815,89.546097,-232.072708,582.468872,182.140732,-173.763565,456.587524,211.972031,7.088676,288.961884,35.474838,59.873753,191.374039,55.981979,140.290649,166.802856,-11.519194,-175.589127,686.934998,-187.497238,2.887204,722.009277,-293.862152,33.230453,542.192749,-368.427856,0.042839,497.212250
15:08:20:1772258945,89.833755,-233.080246,583.609375,182.973419,-174.373322,457.180908,211.058380,7.870004,289.102509,34.894093,59.653690,188.418945,55.156857,141.125748,165.827011,-11.718199,-176.075989,688.426514,-187.896561,4.767001,718.200867,-294.903015,34.424957,537.535767,-370.758545,-1.219714,495.842102
15:08:20:1772259073,89.820747,-232.952667,583.587708,182.969513,-174.303436,457.099487,211.919189,7.382483,288.480072,35.627289,59.257294,187.966904,55.535225,140.926636,165.697250,-11.376545,-176.042496,688.839783,-188.103180,3.748089,722.039856,-295.752838,33.708611,541.750061,-370.199493,-2.228793,497.781921
15:08:20:1772259216,89.542320,-233.296646,584.446228,181.708054,-174.249420,456.946075,211.103058,7.412955,287.731110,34.122021,59.565449,187.808487,54.518402,141.109573,164.934235,-11.370600,-175.915329,690.177979,-187.313263,4.575029,726.968628,-296.462372,33.968410,547.049377,-369.052277,-2.020298,499.791809
15:08:21:1772259343,89.858185,-231.362473,581.351257,181.441010,-172.172760,454.291656,212.609650,8.785039,285.915985,35.076721,59.295918,187.663589,54.381935,140.865356,165.079483,-10.906339,-174.025360,686.595764,-186.932236,4.020452,728.462830,-298.349548,32.154247,550.610535,-367.886536,-0.826549,497.564178
15:08:21:1772259475,89.769402,-230.990814,580.669373,182.208740,-172.161163,454.216522,214.488358,8.512542,285.989044,37.014900,57.853260,187.329941,55.285378,139.746368,165.283600,-12.114107,-172.233246,684.161438,-186.576340,7.327408,725.074768,-297.432495,37.926830,547.445923,-368.091217,3.852034,496.733704
15:08:21:1772259617,88.513634,-228.202835,577.424805,182.766891,-170.892700,453.088531,216.931732,8.075446,285.569977,40.743469,57.183659,187.083817,54.699997,139.645630,166.026718,-12.348130,-169.969254,680.711609,-185.167450,9.119227,721.453918,-296.313995,40.781635,545.678955,-367.329712,5.058821,497.679932
15:08:21:1772259768,88.377594,-228.617981,576.903137,184.136719,-171.657684,453.671173,220.257126,7.333800,286.917633,45.529022,56.701244,186.374313,54.097740,140.178940,166.807281,-12.841694,-169.657608,679.280029,-184.770172,10.322884,718.428772,-295.899231,43.082886,543.070312,-367.597809,5.384464,497.838379
15:08:21:1772259897,88.159721,-227.048920,574.457336,183.337784,-171.076187,451.667419,220.358627,6.088585,285.053528,46.147392,55.991608,186.101715,54.305660,139.227448,167.302689,-12.722589,-168.740555,676.239441,-183.696686,9.916365,717.217346,-293.893951,43.305511,542.691711,-366.269714,6.521121,498.787415
15:08:21:1772260040,87.994789,-226.946381,573.523315,184.711334,-172.062378,452.272430,223.775482,3.752887,285.767609,50.469906,53.614788,186.477036,55.681419,137.035217,168.625977,-13.024092,-168.454666,674.445068,-182.545013,10.425300,715.958374,-292.203705,45.495922,542.164185,-364.885529,7.965684,500.004181
15:08:21:1772260165,87.862396,-226.305237,572.454895,186.120300,-172.081863,453.039459,228.073090,2.348140,286.907715,54.539742,51.337265,188.920242,56.779625,134.426071,170.199631,-12.965098,-168.348099,673.138855,-181.463425,9.448409,718.590637,-290.279449,46.317764,545.420105,-362.427704,9.984765,501.941864
15:08:21:1772260311,87.468826,-226.468750,572.606262,188.059128,-172.840225,455.092957,233.860168,1.575813,290.239105,61.074837,49.935360,190.949539,58.019283,132.775604,171.547379,-12.898125,-168.631775,673.625854,-179.861389,10.270893,719.371826,-287.925690,47.427631,545.980103,-360.255554,12.664787,501.673584
15:08:22:1772260438,89.280197,-229.385666,577.743774,188.877975,-174.213974,457.779480,228.146515,3.890500,291.887817,55.446835,53.961319,189.487518,56.621250,137.340927,168.827835,-12.421854,-169.796158,678.686401,-179.457809,15.329063,709.224365,-283.851868,54.944004,531.906738,-361.707703,14.113962,503.138306
15:08:22:1772260538,88.940796,-228.161789,577.024658,187.129532,-172.276199,456.810425,225.517181,5.665183,291.636353,53.424953,57.490307,190.344360,55.839188,139.957779,167.334702,-11.242092,-169.705460,679.280640,-179.558853,12.806609,712.231750,-283.178986,50.812508,534.849548,-361.230499,13.665977,502.707550
15:08:22:1772260686,87.502640,-224.020187,577.247620,185.084076,-171.659668,458.471283,229.002350,0.822246,293.960754,59.245243,53.581146,195.069183,54.980331,134.421417,171.001907,-10.772840,-168.916519,679.217224,-179.299179,5.993724,723.843445,-283.358032,40.585873,549.459045,-357.072662,15.126482,502.694122
15:08:22:1772260811,90.417007,-226.105804,584.431274,185.421402,-176.738846,459.585693,230.259354,-6.774798,288.602539,58.401344,40.885830,185.871658,60.362667,125.553337,174.512619,-14.828854,-161.963531,677.669312,-181.121353,19.843132,719.183716,-295.769867,51.231621,547.981995,-363.296722,11.899039,499.424286
15:08:22:1772260939,86.490021,-231.346558,591.988098,197.288956,-183.035126,468.800781,259.042725,-6.411895,292.796448,87.643875,26.374090,166.182098,71.279404,112.202782,185.619751,-27.296293,-161.374664,683.671814,-194.895767,35.974277,722.025757,-319.891479,60.426056,544.695068,-372.572388,1.230258,489.837891
15:08:22:1772261086,81.929535,-236.485413,596.437561,184.264816,-189.231384,467.413544,241.517761,-21.359249,284.995728,73.907104,26.856541,161.772705,64.414711,112.287163,183.491714,-30.445467,-158.842590,681.843201,-195.235458,39.195625,710.703918,-316.857239,72.406334,535.008057,-372.472473,6.198093,494.560883
15:08:22:1772261211,83.534775,-230.553192,599.197083,203.086700,-192.117462,468.927948,276.378296,-19.986183,274.583618,91.229576,17.211672,149.688965,68.811058,102.917992,181.116852,-37.531929,-146.701279,684.547913,-211.164398,65.398666,704.930420,-327.452820,90.801399,508.970856,-376.605164,3.109120,497.233002
15:08:22:1772261338,83.704742,-227.265823,598.834717,199.808746,-188.022476,462.222473,280.483063,-15.342280,266.155365,99.882919,18.060806,128.539642,65.345970,97.748634,167.726196,-35.513451,-144.886444,692.098511,-212.719360,68.508568,718.281982,-337.911194,81.627838,522.917969,-378.053040,-7.405296,491.505890
15:08:23:1772261484,89.654854,-229.377472,599.395996,202.070618,-191.142242,451.134888,282.018890,-12.156383,248.770462,96.488907,17.494944,105.183945,53.682354,93.480812,150.261963,-32.106548,-139.342819,692.513245,-210.053177,84.273636,719.746277,-350.609375,79.525436,525.932617,-381.534302,-14.403046,488.582886
15:08:23:1772261611,90.872032,-230.190781,602.540894,203.846985,-194.732162,450.157593,281.014832,-18.709452,238.308365,93.501404,11.404835,91.446892,48.978699,87.594254,137.787399,-32.658024,-135.485779,694.040588,-212.737869,92.733116,714.811462,-356.822784,84.723663,519.158020,-383.005615,-15.244275,490.205597
15:08:23:1772261738,90.829994,-230.197922,602.467529,203.823502,-194.726425,450.103912,281.010101,-18.705755,238.263412,93.515488,11.416242,91.383057,48.990479,87.605705,137.719269,-32.706745,-135.500381,693.963135,-212.777191,92.722443,714.735657,-356.837524,84.751450,519.065247,-383.023438,-15.209622,490.095612
15:08:23:1772261885,90.671181,-230.191452,602.243469,203.721634,-194.689362,449.944489,280.930939,-18.739895,238.073013,93.491432,11.361935,91.138512,48.961441,87.561935,137.441544,-32.876701,-135.518265,693.729370,-212.900085,92.720703,714.520691,-356.894562,84.902969,518.811218,-383.105194,-15.029989,489.787415
15:08:23:1772262011,75.839622,-225.935974,607.393799,184.705322,-179.450272,461.575165,254.646240,-8.244455,255.329132,87.024139,19.413387,96.593750,39.146202,92.713974,137.246506,-47.139027,-133.250244,692.156677,-219.707016,89.692101,705.894409,-357.249420,88.684311,514.799072,-382.644562,-9.266861,491.068054
15:08:23:1772262139,75.313713,-225.806808,606.174133,180.634857,-176.035126,460.204865,242.915131,-0.828966,256.726501,76.009926,25.485882,98.697754,31.656712,102.196213,135.762863,-48.534462,-136.178162,691.847900,-220.506546,85.345955,707.152161,-361.261200,88.409355,519.894897,-382.241699,-8.768066,491.403931
15:08:23:1772262287,77.112000,-228.276932,607.902527,191.456345,-181.669449,467.950989,256.589539,-5.584866,265.170166,89.955269,14.617609,105.102692,44.322739,92.054520,139.655563,-48.146187,-138.419785,692.198853,-220.930725,83.577576,704.355103,-363.127472,92.536133,517.627625,-384.519623,-5.702481,492.297028
15:08:24:1772262438,77.639359,-227.946136,605.940918,185.481674,-178.337158,461.385712,244.907440,-1.725212,257.422516,74.718338,23.299341,101.938812,32.281410,101.788101,138.077118,-47.518948,-140.110657,691.880676,-222.491562,79.849884,707.417114,-365.650482,89.442291,521.543335,-384.819702,-8.319147,492.922760
15:08:24:1772262565,78.220573,-226.226151,605.096252,178.894485,-175.576035,461.102966,229.148254,-3.945753,257.851532,58.633820,24.676291,110.418785,29.237696,110.186203,137.312927,-45.091988,-144.911469,692.612671,-222.120377,65.757561,711.914124,-358.919128,79.330124,527.392761,-383.533630,-11.471287,489.097717
15:08:24:1772262715,77.722488,-225.296722,602.490417,173.893600,-172.228073,459.200165,216.487976,-0.461906,258.804108,43.717548,27.282644,118.335503,25.235788,117.233139,134.022278,-43.532913,-148.816345,692.626526,-222.445358,55.163158,716.901367,-357.443268,66.890854,534.496155,-383.130585,-15.572116,483.491028
15:08:24:1772262838,78.728600,-223.486847,600.369873,176.337006,-166.724625,459.862244,214.406006,7.064283,260.889526,38.104355,30.876415,124.741417,22.212227,121.947113,134.931366,-42.887844,-150.192398,691.971375,-225.574768,49.456806,718.967102,-358.640503,60.898785,535.590881,-382.844757,-18.744410,479.916779
15:08:24:1772263050,80.831276,-221.613129,600.964111,179.477081,-161.177673,461.446198,214.593109,15.336946,262.249298,34.316765,35.965866,128.668793,18.925869,127.940086,136.062393,-42.343063,-150.399139,693.949036,-229.642410,46.938179,722.227173,-359.935516,58.321098,535.260620,-382.851440,-21.043100,477.630554
15:08:24:1772263236,80.009491,-221.749130,601.234253,180.694458,-161.872208,461.521332,217.148575,17.102882,262.698517,35.880402,39.109947,128.515350,19.352749,131.229584,138.073730,-42.275826,-150.173004,696.516724,-231.800354,47.192753,724.851074,-363.322296,55.410305,536.994080,-382.847260,-22.905905,475.789276
15:08:25:1772263364,80.194519,-221.782562,602.614258,184.802658,-165.510696,462.906006,225.868454,13.640701,262.179596,42.601185,37.880196,127.995926,21.669170,129.851456,137.850662,-41.802814,-149.763565,699.946289,-234.085739,48.021404,728.412598,-366.258148,54.724560,538.690063,-382.829193,-23.663427,475.383820
15:08:25:1772263507,80.549080,-220.940186,603.592468,188.227982,-167.168549,465.908905,234.805115,9.898946,264.869873,53.507881,33.179928,128.214005,30.208019,124.538986,137.615494,-41.337559,-148.466080,700.495972,-233.325546,49.307301,728.593323,-365.399658,56.387352,539.070740,-382.528381,-22.200607,476.311829
15:08:25:1772263636,79.492081,-227.459122,610.133057,203.369110,-179.584625,481.685883,266.017792,-2.909839,279.959503,85.993706,22.017769,137.168793,45.479710,108.910255,141.162872,-43.676384,-146.675858,703.351562,-233.646011,58.928459,722.514099,-365.342621,75.344246,529.727234,-385.477753,-14.624230,483.091339
15:08:25:1772263761,79.495979,-227.458588,610.136414,203.394745,-179.591278,481.709900,266.101105,-2.928853,279.990601,86.107391,22.004869,137.162628,45.598354,108.900192,141.144913,-43.676666,-146.674988,703.349426,-233.639633,58.936134,722.504700,-365.331360,75.363487,529.715393,-385.470001,-14.602802,483.076752
15:08:25:1772263911,79.495979,-227.458588,610.136414,203.394745,-179.591278,481.709900,266.101105,-2.928853,279.990601,86.107391,22.004869,137.162628,45.598354,108.900192,141.144913,-43.676666,-146.674988,703.349426,-233.639633,58.936134,722.504700,-365.331360,75.363487,529.715393,-385.470001,-14.602802,483.076752
15:08:25:1772264035,79.495979,-227.458588,610.136414,203.394745,-179.591278,481.709900,266.101105,-2.928853,279.990601,86.107391,22.004869,137.162628,45.598354,108.900192,141.144913,-43.676666,-146.674988,703.349426,-233.639633,58.936134,722.504700,-365.331360,75.363487,529.715393,-385.470001,-14.602802,483.076752
