TIME, NECK_x,NECK_y,NECK_z,SHOULDER_LEFT_x, SHOULDER_LEFT_y, SHOULDER_LEFT_z,ELBOW_LEFT_x, ELBOW_LEFT_y, ELBOW_LEFT_z, WRIST_LEFT_x, WRIST_LEFT_y, WRIST_LEFT_z, HAND_LEFT_x, HAND_LEFT_y, HAND_LEFT_z,SHOULDER_RIGHT_x, SHOULDER_RIGHT_y, SHOULDER_RIGHT_z,ELBOW_RIGHT_x, ELBOW_RIGHT_y, ELBOW_RIGHT_z, WRIST_RIGHTT_x, WRIST_RIGHT_y, WRIST_RIGHT_z, HAND_RIGHT_x, HAND_RIGHT_y, HAND_RIGHT_z
03:23:04:1729943220,3.457977,-257.463074,775.927307,109.034851,-200.964737,677.775757,145.352921,-45.734451,514.192139,141.636444,-227.604446,453.664276,190.315857,-270.991089,408.023712,-110.645782,-193.039536,837.312744,-310.484009,-78.189468,869.593628,-434.577637,-100.928490,722.032593,-451.660522,-149.795258,653.733826
03:23:05:1729943363,7.594921,-258.847961,753.753296,112.074493,-193.681412,664.179993,161.607925,-33.899830,514.323303,131.813004,-213.256821,464.566437,179.124161,-261.278015,424.814911,-107.047081,-198.827148,814.796936,-309.471100,-95.783669,842.616333,-448.681396,-94.286278,712.017822,-457.617645,-152.740372,651.987610
03:23:05:1729943520,9.771805,-268.005463,726.872986,113.046616,-201.424881,635.219360,164.120819,-13.479158,518.100403,78.331024,-115.783325,381.874329,98.933678,-191.717697,372.886749,-106.032623,-209.676147,791.532593,-308.658203,-101.208458,819.806763,-457.364319,-87.726418,697.269836,-480.913330,-150.701981,644.829712
03:23:05:1729943648,9.755280,-250.861252,714.019104,114.987503,-190.295227,618.378906,158.067886,-14.595732,474.418884,-21.598190,-79.951653,507.607574,-32.014244,-159.532166,500.644379,-106.539726,-193.048752,778.279541,-317.595337,-91.924339,805.144043,-466.111694,-49.284355,683.748840,-508.346924,-113.504410,643.548767
03:23:05:1729943790,-6.836694,-244.842728,703.459534,100.809723,-197.166321,604.583862,164.045898,-37.659569,449.379089,-23.339510,-62.844269,493.660980,-45.097771,-137.880264,513.556091,-120.266960,-183.498230,770.091125,-329.691711,-80.855087,804.442139,-476.322998,-38.118893,680.579163,-517.202637,-104.834030,642.987305
03:23:05:1729943890,-23.692698,-236.040039,698.866821,86.593674,-193.177505,603.213684,168.453247,-15.169531,486.302612,-7.592812,-85.436150,459.087067,-41.361401,-141.406067,504.339111,-133.193405,-176.582901,769.422485,-333.345581,-65.071632,808.775635,-407.359955,-70.234612,629.611572,-484.322693,-100.915894,608.090759
03:23:05:1729944019,-52.746914,-242.662033,711.254822,54.724403,-197.046021,612.606628,119.080551,7.658601,538.118103,-54.560417,-5.764567,460.570648,-83.879799,-78.962616,453.711975,-151.090515,-179.080063,793.144104,-344.733917,-54.810265,818.126953,-419.357147,-77.717621,641.555115,-492.352478,-105.829582,607.730042
03:23:05:1729944163,-64.863777,-244.702835,721.309326,40.763271,-192.324570,623.846985,106.392441,14.741272,559.877319,-50.040276,44.495121,456.127533,-87.807091,-20.161663,431.245850,-162.880096,-183.436951,804.906677,-352.711487,-53.517536,822.768860,-432.094421,-72.806168,648.507385,-496.083954,-110.222755,606.995605
03:23:05:1729944289,-78.590065,-245.084869,716.467651,16.114548,-189.385742,618.672852,101.566200,1.448810,560.697876,-32.202221,75.952782,462.103729,-80.031799,27.494755,429.228790,-167.796814,-187.660995,802.570923,-346.002686,-58.148594,821.236328,-421.062683,-62.767746,652.846008,-482.381744,-97.975792,612.500244
03:23:06:1729944419,-79.682289,-240.462646,717.914307,17.873495,-193.096542,620.259766,107.310196,-0.226930,580.134583,-15.049100,92.403557,483.073090,-62.244118,51.024410,441.313934,-168.694580,-185.367401,803.976196,-348.430084,-59.233727,823.493774,-428.449951,-63.724628,657.994934,-484.846924,-100.225105,612.431152
03:23:06:1729944562,-80.618057,-240.574265,717.759216,17.064993,-193.522858,620.053162,106.958076,-0.834748,579.845764,-14.591276,92.871681,482.732513,-62.026157,51.902313,440.814545,-169.565125,-185.127640,803.726257,-349.018524,-58.432640,822.687256,-428.846222,-62.965244,657.056580,-485.295929,-99.496956,611.554749
03:23:06:1729944690,-79.075592,-244.783188,713.346863,19.876503,-199.461624,615.443359,106.744026,-7.923260,559.962097,-27.891359,63.994625,459.817688,-75.077751,14.469233,427.179688,-169.464355,-188.011490,798.347046,-348.117462,-57.893291,814.793640,-426.422546,-61.830750,647.372864,-486.435852,-99.455521,606.843811
03:23:06:1729944820,-68.080948,-248.386734,701.063293,33.946793,-200.567596,607.074951,110.342201,-0.154018,566.295410,-44.086533,36.080124,474.557434,-84.642532,6.958995,417.158081,-166.764801,-190.320831,777.060486,-345.067566,-61.997787,812.085876,-430.373444,-63.066319,647.300476,-489.880981,-101.954033,606.603821
03:23:06:1729944962,-66.234169,-248.992020,694.296204,40.299946,-195.006500,605.606812,107.174171,0.769421,529.353516,-34.446434,51.091045,421.383087,-87.049873,-3.009047,406.928497,-166.791473,-192.026581,771.447205,-345.844696,-61.191082,807.417358,-438.778961,-51.433926,644.977173,-490.955719,-102.109955,605.570435
03:23:06:1729945089,-60.691719,-252.868866,691.123230,49.866055,-198.415161,606.009460,119.258659,-4.779473,521.746643,-31.230345,12.827765,412.890686,-90.474327,-36.156395,403.395630,-163.318649,-196.539978,768.429260,-342.389465,-61.383575,799.477478,-429.924530,-52.401344,632.294067,-490.172028,-102.211403,603.233398
03:23:06:1729945220,-56.798912,-250.962494,687.114929,52.789627,-194.508972,602.338440,119.129913,-2.850950,512.014771,-28.952375,19.489563,401.127930,-88.692780,-29.327686,395.377472,-160.334991,-196.042465,763.970947,-339.674774,-61.802238,795.463623,-425.968872,-50.716858,628.016724,-487.509155,-99.458130,600.163940
03:23:07:1729945363,-42.803040,-250.340439,680.161072,68.017838,-185.218002,600.928894,132.179413,13.463259,521.863770,-2.936780,57.212124,399.632568,-61.369808,6.317690,392.759918,-149.543701,-200.431183,757.401123,-337.069092,-78.338730,798.311279,-453.971771,-47.415276,652.082581,-493.070007,-100.702095,600.624146
03:23:07:1729945489,-11.261868,-271.307373,696.865967,91.788055,-195.027542,599.369324,158.175888,30.974150,566.179626,17.623812,103.800385,444.513733,-37.706928,49.024021,416.075256,-137.854446,-212.864304,754.033386,-339.672394,-78.659698,751.666504,-428.212891,-59.082993,570.962219,-508.344299,-97.653137,563.433960
03:23:07:1729945620,-17.548378,-257.451233,688.674805,98.696999,-190.713287,603.123718,160.232147,29.854805,552.534607,44.793686,113.457245,416.792206,-18.678680,68.724632,391.337677,-136.926712,-201.629333,755.931763,-325.585419,-58.361172,724.645325,-405.578552,-52.800213,542.166321,-486.952850,-85.657295,535.821594
03:23:07:1729945789,-24.069447,-250.725067,688.993164,97.061714,-190.028900,607.759399,168.761932,31.598345,588.336914,64.878525,135.089401,458.006012,9.164065,93.359100,415.714935,-140.412445,-196.894669,760.820862,-323.783264,-50.076172,721.537720,-390.121338,-45.440014,534.330200,-471.004272,-77.199516,522.484619
03:23:07:1729945915,-30.584093,-261.888031,699.338623,90.204445,-214.936554,620.295410,173.377487,-16.002565,556.123047,82.170074,94.729668,433.356354,10.524392,71.722282,411.384918,-139.987015,-193.680710,759.614441,-311.477356,-45.954330,723.397705,-387.950012,-22.585777,549.713379,-455.458282,-67.792770,526.838928
03:23:07:1729946048,-29.022654,-259.644867,699.385742,89.912186,-210.642776,618.446533,187.908508,-34.040035,519.240723,91.226967,63.202843,389.376343,13.116076,58.096146,393.914459,-138.578354,-192.866196,760.687805,-312.412964,-46.601936,729.770813,-379.716980,-27.641426,551.760498,-449.870270,-66.601501,525.527832
